Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
23100.0,2018-10-18,Credit card refinancing,,28.71%,322xx,FL,< 1 year,0.0
5000.0,2018-10-18,Credit card refinancing,,5.86%,296xx,SC,< 1 year,0.0
2000.0,2018-10-18,Home buying,,12.77%,436xx,OH,3 years,0.0
1000.0,2018-10-18,Other,,23.28%,430xx,OH,< 1 year,0.0
5000.0,2018-10-18,Credit card refinancing,,16.39%,941xx,CA,< 1 year,0.0
8000.0,2018-10-18,Credit card refinancing,,24.51%,751xx,TX,< 1 year,0.0
2000.0,2018-10-18,Other,,36.2%,993xx,WA,< 1 year,0.0
9000.0,2018-10-18,Debt consolidation,,100%,132xx,NY,< 1 year,0.0
20000.0,2018-10-18,Major purchase,,101.2%,985xx,WA,< 1 year,0.0
5975.0,2018-10-19,Other,,100%,917xx,CA,< 1 year,0.0
5000.0,2018-10-19,Other,,37.33%,727xx,AR,< 1 year,0.0
2500.0,2018-10-19,Credit card refinancing,,9.98%,070xx,NJ,< 1 year,0.0
5000.0,2018-10-19,Debt consolidation,,0.34%,490xx,MI,< 1 year,0.0
35000.0,2018-10-19,Debt consolidation,,3.23%,685xx,NE,< 1 year,0.0
10000.0,2018-10-19,Credit card refinancing,,27.16%,756xx,TX,< 1 year,0.0
2500.0,2018-10-19,Debt consolidation,,23.25%,606xx,IL,< 1 year,0.0
15000.0,2018-10-19,Debt consolidation,,24.79%,275xx,NC,< 1 year,0.0
40000.0,2018-10-19,Home buying,,100%,908xx,CA,< 1 year,0.0
15000.0,2018-10-19,Credit card refinancing,,54.92%,981xx,WA,< 1 year,0.0
7500.0,2018-10-19,Debt consolidation,,100%,112xx,NY,< 1 year,0.0
4000.0,2018-10-19,Car financing,,8.19%,863xx,AZ,< 1 year,0.0
10000.0,2018-10-19,Debt consolidation,710.0,100%,800xx,CO,,0.0
4000.0,2018-10-19,Other,593.0,12.74%,336xx,FL,< 1 year,0.0
1000.0,2018-10-19,Home buying,,16.65%,921xx,CA,< 1 year,0.0
25000.0,2018-10-19,Business Loan,,-1%,563xx,MN,< 1 year,0.0
35000.0,2018-10-20,Credit card refinancing,,34.12%,272xx,NC,< 1 year,0.0
4000.0,2018-10-20,Car financing,,15.96%,558xx,MN,< 1 year,0.0
30000.0,2018-10-20,Moving and relocation,,17.23%,112xx,NY,< 1 year,0.0
1000.0,2018-10-20,Debt consolidation,,20.69%,352xx,AL,< 1 year,0.0
5000.0,2018-10-20,Other,,52.62%,786xx,TX,5 years,0.0
10000.0,2018-10-20,Debt consolidation,,6.05%,890xx,NV,< 1 year,0.0
10000.0,2018-10-20,Credit card refinancing,,37.89%,453xx,OH,< 1 year,0.0
10000.0,2018-10-20,Credit card refinancing,,100%,852xx,AZ,< 1 year,0.0
5000.0,2018-10-20,Other,,12.97%,236xx,VA,< 1 year,0.0
1500.0,2018-10-20,Credit card refinancing,,71.6%,328xx,FL,< 1 year,0.0
6000.0,2018-10-20,Car financing,,3.11%,934xx,CA,< 1 year,0.0
15000.0,2018-10-20,Credit card refinancing,,34.25%,458xx,OH,< 1 year,0.0
18000.0,2018-10-21,Car financing,,100%,109xx,NY,< 1 year,0.0
35000.0,2018-10-21,Debt consolidation,,25.02%,030xx,NH,< 1 year,0.0
4500.0,2018-10-21,Other,,8.49%,563xx,MN,< 1 year,0.0
10000.0,2018-10-21,Credit card refinancing,,5.83%,278xx,NC,< 1 year,0.0
20000.0,2018-10-21,Debt consolidation,,38.46%,370xx,TN,< 1 year,0.0
15000.0,2018-10-21,Debt consolidation,,20.73%,313xx,GA,< 1 year,0.0
26950.0,2018-10-21,Credit card refinancing,,49.24%,105xx,NY,< 1 year,0.0
10000.0,2018-10-21,Debt consolidation,,9.26%,302xx,GA,< 1 year,0.0
10000.0,2018-10-21,Credit card refinancing,,21.02%,336xx,FL,< 1 year,0.0
4000.0,2018-10-21,Credit card refinancing,,16.92%,117xx,NY,< 1 year,0.0
10000.0,2018-10-21,Other,,3.01%,951xx,CA,< 1 year,0.0
7000.0,2018-10-22,Other,,24.44%,734xx,OK,< 1 year,0.0
3500.0,2018-10-22,Major purchase,,10.81%,678xx,KS,< 1 year,0.0
10000.0,2018-10-22,Debt consolidation,,64.53%,337xx,FL,< 1 year,0.0
32375.0,2018-10-22,Car financing,,100%,327xx,FL,< 1 year,0.0
27000.0,2018-10-22,Debt consolidation,,31.9%,186xx,PA,< 1 year,0.0
8000.0,2018-10-22,Credit card refinancing,,16.07%,080xx,NJ,< 1 year,0.0
10000.0,2018-10-22,Moving and relocation,,2.09%,104xx,NY,< 1 year,0.0
40000.0,2018-10-22,Home buying,,41.96%,392xx,MS,< 1 year,0.0
10000.0,2018-10-22,Debt consolidation,,46.56%,760xx,TX,< 1 year,0.0
12900.0,2018-10-22,Car financing,,100%,926xx,CA,< 1 year,0.0
3000.0,2018-10-22,Debt consolidation,,54.11%,294xx,SC,< 1 year,0.0
30000.0,2018-10-22,Debt consolidation,,39.19%,301xx,GA,< 1 year,0.0
15500.0,2018-10-22,Home buying,,47.66%,751xx,TX,< 1 year,0.0
14350.0,2018-10-22,Car financing,,100%,701xx,LA,2 years,0.0
10000.0,2018-10-22,Debt consolidation,,40.04%,068xx,CT,< 1 year,0.0
2000.0,2018-10-22,Other,,24.09%,467xx,IN,< 1 year,0.0
16000.0,2018-10-22,Debt consolidation,,35.78%,799xx,TX,< 1 year,0.0
31950.0,2018-10-22,Debt consolidation,,32.42%,982xx,WA,< 1 year,0.0
40000.0,2018-10-22,Debt consolidation,,8%,945xx,CA,< 1 year,0.0
1000.0,2018-10-22,Medical expenses,,0.23%,358xx,AL,< 1 year,0.0
4500.0,2018-10-22,Debt consolidation,,0%,754xx,TX,< 1 year,0.0
11000.0,2018-10-22,Debt consolidation,,100%,029xx,RI,< 1 year,0.0
1200.0,2018-10-22,Debt consolidation,,100%,199xx,DE,< 1 year,0.0
1500.0,2018-10-22,Home improvement,,20.8%,708xx,LA,< 1 year,0.0
25000.0,2018-10-22,Other,,4.68%,104xx,NY,< 1 year,0.0
4000.0,2018-10-22,Debt consolidation,,75.94%,351xx,AL,< 1 year,0.0
10000.0,2018-10-22,Home improvement,,30.92%,479xx,IN,< 1 year,0.0
25000.0,2018-10-22,Other,,0%,936xx,CA,< 1 year,0.0
2000.0,2018-10-22,Car financing,,16.86%,145xx,NY,< 1 year,0.0
35000.0,2018-10-22,Debt consolidation,,23.08%,786xx,TX,< 1 year,0.0
20000.0,2018-10-22,Debt consolidation,,48.05%,906xx,CA,< 1 year,0.0
25000.0,2018-10-22,Credit card refinancing,,44.56%,341xx,FL,< 1 year,0.0
6000.0,2018-10-22,Home buying,,89.48%,080xx,NJ,< 1 year,0.0
15000.0,2018-10-23,Home buying,,39.47%,240xx,VA,< 1 year,0.0
6500.0,2018-10-23,Debt consolidation,,25.44%,770xx,TX,< 1 year,0.0
30000.0,2018-10-23,Car financing,,19.64%,441xx,OH,< 1 year,0.0
25500.0,2018-10-23,Credit card refinancing,,12.45%,801xx,CO,< 1 year,0.0
5000.0,2018-10-23,Other,,63.22%,207xx,MD,< 1 year,0.0
10000.0,2018-10-23,Debt consolidation,,32.65%,287xx,NC,< 1 year,0.0
13000.0,2018-10-23,Credit card refinancing,,14.41%,444xx,OH,< 1 year,0.0
13000.0,2018-10-23,Debt consolidation,,100%,447xx,OH,< 1 year,0.0
40000.0,2018-10-23,Credit card refinancing,,26.22%,928xx,CA,< 1 year,0.0
7000.0,2018-10-23,Car financing,717.0,0%,956xx,CA,< 1 year,0.0
5000.0,2018-10-23,Debt consolidation,,14.72%,751xx,TX,< 1 year,0.0
20000.0,2018-10-23,Debt consolidation,,45.96%,757xx,TX,< 1 year,0.0
32000.0,2018-10-23,Debt consolidation,,20.75%,774xx,TX,10+ years,0.0
6000.0,2018-10-23,Car financing,,0%,762xx,TX,< 1 year,0.0
5000.0,2018-10-23,Other,,6.68%,117xx,NY,< 1 year,0.0
5000.0,2018-10-23,Debt consolidation,,6.03%,080xx,NJ,< 1 year,0.0
8000.0,2018-10-23,Home improvement,,10.32%,190xx,PA,< 1 year,0.0
20000.0,2018-10-23,Debt consolidation,,50.56%,826xx,WY,< 1 year,0.0
10000.0,2018-10-23,Credit card refinancing,,18.62%,705xx,LA,< 1 year,0.0
10500.0,2018-10-23,Debt consolidation,,13.93%,152xx,PA,< 1 year,0.0
25000.0,2018-10-24,Business Loan,,-1%,302xx,GA,< 1 year,0.0
7000.0,2018-10-24,Other,,8.01%,208xx,MD,< 1 year,0.0
15000.0,2018-10-24,Home buying,,44.4%,230xx,VA,< 1 year,0.0
2000.0,2018-10-24,Debt consolidation,,32.36%,296xx,SC,< 1 year,0.0
1000.0,2018-10-24,Other,,15.19%,384xx,TN,,0.0
20350.0,2018-10-24,Car financing,,100%,328xx,FL,< 1 year,0.0
10000.0,2018-10-24,Home improvement,,14.95%,326xx,FL,< 1 year,0.0
2000.0,2018-10-24,Other,,19.27%,338xx,FL,< 1 year,0.0
6500.0,2018-10-24,Debt consolidation,,65.1%,775xx,TX,< 1 year,0.0
20000.0,2018-10-24,Major purchase,,12.87%,160xx,PA,< 1 year,0.0
2000.0,2018-10-24,Moving and relocation,595.0,4.3%,921xx,CA,< 1 year,0.0
16000.0,2018-10-24,Debt consolidation,,4.6%,064xx,CT,< 1 year,0.0
32500.0,2018-10-24,Debt consolidation,,69.04%,704xx,LA,< 1 year,0.0
10000.0,2018-10-24,Credit card refinancing,,19.32%,729xx,AR,< 1 year,0.0
5000.0,2018-10-24,Debt consolidation,,18.18%,774xx,TX,< 1 year,0.0
33500.0,2018-10-24,Debt consolidation,,56.4%,852xx,AZ,< 1 year,0.0
6000.0,2018-10-24,Home improvement,,100%,604xx,IL,< 1 year,0.0
10000.0,2018-10-24,Credit card refinancing,,29.56%,019xx,MA,< 1 year,0.0
40000.0,2018-10-24,Debt consolidation,,43.56%,863xx,AZ,< 1 year,0.0
12000.0,2018-10-24,Home improvement,,55.1%,292xx,SC,< 1 year,0.0
10000.0,2018-10-24,Other,,13.4%,316xx,GA,< 1 year,0.0
5000.0,2018-10-24,Credit card refinancing,,37.02%,109xx,NY,< 1 year,0.0
30000.0,2018-10-24,Other,,2.69%,220xx,VA,< 1 year,0.0
5000.0,2018-10-24,Other,,7.28%,030xx,NH,< 1 year,0.0
15000.0,2018-10-24,Other,,6.91%,786xx,TX,< 1 year,0.0
3500.0,2018-10-24,Home buying,,5.8%,640xx,MO,< 1 year,0.0
10000.0,2018-10-24,Debt consolidation,,6.46%,485xx,MI,< 1 year,0.0
20000.0,2018-10-24,Credit card refinancing,655.0,184.38%,937xx,CA,< 1 year,0.0
35000.0,2018-10-24,Debt consolidation,,13.41%,207xx,MD,< 1 year,0.0
35000.0,2018-10-24,Credit card refinancing,,100%,371xx,TN,< 1 year,0.0
7825.0,2018-10-24,Credit card refinancing,,100%,112xx,NY,< 1 year,0.0
1500.0,2018-10-24,Other,,100%,076xx,NJ,5 years,0.0
1000.0,2018-10-24,Debt consolidation,,0%,905xx,CA,< 1 year,0.0
35000.0,2018-10-24,Major purchase,,3.87%,330xx,FL,< 1 year,0.0
20500.0,2018-10-24,Credit card refinancing,,53.42%,710xx,LA,< 1 year,0.0
7000.0,2018-10-24,Debt consolidation,,8.29%,604xx,IL,< 1 year,0.0
5000.0,2018-10-24,Other,,28.62%,952xx,CA,< 1 year,0.0
13000.0,2018-10-25,Medical expenses,,30.63%,480xx,MI,< 1 year,0.0
20000.0,2018-10-25,Debt consolidation,,54.74%,218xx,MD,< 1 year,0.0
30000.0,2018-10-25,Credit card refinancing,,36.62%,479xx,IN,< 1 year,0.0
10000.0,2018-10-25,Debt consolidation,,31.51%,440xx,OH,< 1 year,0.0
30000.0,2018-10-25,Credit card refinancing,,23.77%,920xx,CA,< 1 year,0.0
16000.0,2018-10-25,Debt consolidation,,10.47%,194xx,PA,6 years,0.0
20000.0,2018-10-25,Credit card refinancing,,41.29%,549xx,WI,< 1 year,0.0
40000.0,2018-10-25,Credit card refinancing,,30.07%,300xx,GA,< 1 year,0.0
10000.0,2018-10-25,Debt consolidation,,13.51%,852xx,AZ,< 1 year,0.0
20000.0,2018-10-25,Home buying,,11.83%,313xx,GA,< 1 year,0.0
15000.0,2018-10-25,Debt consolidation,,100%,670xx,KS,< 1 year,0.0
2000.0,2018-10-25,Debt consolidation,,20.66%,060xx,CT,1 year,0.0
7000.0,2018-10-25,Debt consolidation,,5.76%,300xx,GA,< 1 year,0.0
20000.0,2018-10-25,Debt consolidation,,78.57%,232xx,VA,< 1 year,0.0
40000.0,2018-10-25,Debt consolidation,,44.11%,701xx,LA,< 1 year,0.0
3500.0,2018-10-25,Credit card refinancing,,14.22%,038xx,NH,,0.0
11000.0,2018-10-25,Debt consolidation,,16.51%,156xx,PA,< 1 year,0.0
6000.0,2018-10-25,Debt consolidation,,58.09%,917xx,CA,< 1 year,0.0
25000.0,2018-10-25,Debt consolidation,,84.4%,328xx,FL,< 1 year,0.0
15000.0,2018-10-25,Debt consolidation,,1.54%,220xx,VA,< 1 year,0.0
2000.0,2018-10-25,Medical expenses,,19.86%,481xx,MI,< 1 year,0.0
1500.0,2018-10-25,Credit card refinancing,,100%,486xx,MI,< 1 year,0.0
35000.0,2018-10-25,Debt consolidation,,100%,224xx,VA,< 1 year,0.0
30000.0,2018-10-25,Debt consolidation,,100%,800xx,CO,< 1 year,0.0
29500.0,2018-10-25,Credit card refinancing,,69.34%,853xx,AZ,< 1 year,0.0
40000.0,2018-10-25,Credit card refinancing,659.0,45.25%,113xx,NY,< 1 year,0.0
20000.0,2018-10-25,Credit card refinancing,,28.66%,305xx,GA,< 1 year,0.0
5000.0,2018-10-25,Other,,17.67%,622xx,IL,< 1 year,0.0
2000.0,2018-10-26,Debt consolidation,,11.87%,226xx,VA,5 years,0.0
15000.0,2018-10-26,Other,,5.78%,329xx,FL,< 1 year,0.0
10000.0,2018-10-26,Other,,31.11%,298xx,SC,< 1 year,0.0
10000.0,2018-10-26,Credit card refinancing,,18.24%,335xx,FL,< 1 year,0.0
10000.0,2018-10-26,Debt consolidation,,100%,275xx,NC,< 1 year,0.0
25000.0,2018-10-26,Debt consolidation,737.0,0.66%,238xx,VA,< 1 year,0.0
5000.0,2018-10-26,Major purchase,,5.28%,424xx,KY,< 1 year,0.0
10000.0,2018-10-26,Debt consolidation,710.0,32.8%,890xx,NV,< 1 year,0.0
24000.0,2018-10-26,Debt consolidation,,47.64%,993xx,WA,< 1 year,0.0
5000.0,2018-10-26,Debt consolidation,,100%,913xx,CA,< 1 year,0.0
5000.0,2018-10-26,Other,,16.41%,800xx,CO,< 1 year,0.0
7000.0,2018-10-26,Major purchase,,15.77%,305xx,GA,< 1 year,0.0
15000.0,2018-10-26,Credit card refinancing,,25.33%,111xx,NY,6 years,2.0
6000.0,2018-10-26,Other,,16.4%,874xx,NM,< 1 year,0.0
2500.0,2018-10-26,Credit card refinancing,,17.46%,020xx,MA,< 1 year,0.0
10000.0,2018-10-26,Other,,5.12%,117xx,NY,< 1 year,0.0
40000.0,2018-10-26,Debt consolidation,,44.39%,956xx,CA,< 1 year,0.0
27000.0,2018-10-26,Other,,6.12%,317xx,GA,< 1 year,0.0
19000.0,2018-10-26,Credit card refinancing,,16.56%,917xx,CA,< 1 year,0.0
40000.0,2018-10-26,Home buying,,100%,452xx,OH,< 1 year,0.0
5000.0,2018-10-27,Credit card refinancing,,68.68%,785xx,TX,< 1 year,0.0
10375.0,2018-10-27,Car financing,,100%,070xx,NJ,< 1 year,0.0
1000.0,2018-10-27,Debt consolidation,,12.8%,773xx,TX,< 1 year,0.0
8500.0,2018-10-27,Debt consolidation,,24.83%,680xx,NE,< 1 year,0.0
35000.0,2018-10-27,Credit card refinancing,,12.46%,704xx,LA,< 1 year,0.0
2000.0,2018-10-27,Medical expenses,,27.18%,341xx,FL,,0.0
38000.0,2018-10-27,Credit card refinancing,,19.64%,537xx,WI,< 1 year,0.0
5000.0,2018-10-27,Debt consolidation,,26.88%,440xx,OH,< 1 year,0.0
20000.0,2018-10-27,Other,,2.08%,725xx,AR,< 1 year,0.0
3000.0,2018-10-27,Debt consolidation,,22.78%,594xx,MT,< 1 year,0.0
13000.0,2018-10-27,Debt consolidation,,31.01%,107xx,NY,< 1 year,0.0
3000.0,2018-10-27,Debt consolidation,,7.01%,731xx,OK,< 1 year,0.0
7500.0,2018-10-27,Other,,100%,194xx,PA,< 1 year,0.0
30000.0,2018-10-27,Credit card refinancing,,100%,379xx,TN,< 1 year,0.0
35000.0,2018-10-27,Major purchase,,29.63%,448xx,OH,< 1 year,0.0
13000.0,2018-10-27,Debt consolidation,,21.68%,855xx,AZ,< 1 year,0.0
5000.0,2018-10-27,Debt consolidation,,9.02%,761xx,TX,< 1 year,0.0
24000.0,2018-10-28,Credit card refinancing,,10.52%,303xx,GA,10+ years,2.0
10000.0,2018-10-28,Debt consolidation,,49.44%,234xx,VA,< 1 year,0.0
25000.0,2018-10-28,Debt consolidation,,26.3%,790xx,TX,< 1 year,0.0
7000.0,2018-10-28,Debt consolidation,,46.49%,238xx,VA,< 1 year,0.0
17000.0,2018-10-28,Debt consolidation,,18.48%,752xx,TX,< 1 year,0.0
2500.0,2018-10-28,Other,,0.23%,945xx,CA,< 1 year,0.0
37150.0,2018-10-28,Credit card refinancing,,54.34%,615xx,IL,,0.0
10000.0,2018-10-28,Debt consolidation,,11.68%,919xx,CA,< 1 year,0.0
6000.0,2018-10-28,Debt consolidation,,42.01%,121xx,NY,< 1 year,0.0
10000.0,2018-10-28,Medical expenses,,4.12%,985xx,WA,< 1 year,0.0
40000.0,2018-10-28,Debt consolidation,,50.22%,773xx,TX,< 1 year,0.0
2000.0,2018-10-29,Debt consolidation,,27.42%,926xx,CA,< 1 year,0.0
30000.0,2018-10-29,Debt consolidation,,16%,750xx,TX,< 1 year,0.0
30000.0,2018-10-29,Debt consolidation,,28.98%,532xx,WI,10+ years,2.0
33000.0,2018-10-29,Debt consolidation,,44.28%,159xx,PA,< 1 year,0.0
5000.0,2018-10-29,Debt consolidation,,9.12%,456xx,OH,< 1 year,0.0
12000.0,2018-10-29,Debt consolidation,,26.58%,770xx,TX,< 1 year,0.0
25000.0,2018-10-29,Credit card refinancing,,14.44%,490xx,MI,< 1 year,0.0
10000.0,2018-10-29,Credit card refinancing,,20.91%,405xx,KY,< 1 year,0.0
30000.0,2018-10-29,Credit card refinancing,,22.63%,069xx,CT,< 1 year,0.0
25000.0,2018-10-29,Debt consolidation,,32.86%,789xx,TX,,0.0
25000.0,2018-10-29,Debt consolidation,,100%,284xx,NC,< 1 year,0.0
5000.0,2018-10-29,Debt consolidation,,6.94%,063xx,CT,< 1 year,0.0
15000.0,2018-10-29,Debt consolidation,,100%,272xx,NC,,0.0
5000.0,2018-10-29,Debt consolidation,,23.03%,268xx,WV,< 1 year,0.0
1200.0,2018-10-29,Other,566.0,0%,210xx,MD,< 1 year,0.0
10000.0,2018-10-29,Credit card refinancing,,23.72%,424xx,KY,< 1 year,0.0
10000.0,2018-10-29,Major purchase,,4%,587xx,ND,< 1 year,0.0
20000.0,2018-10-29,Major purchase,,19.62%,080xx,NJ,< 1 year,0.0
35000.0,2018-10-29,Business,617.0,0%,366xx,AL,5 years,0.0
40000.0,2018-10-29,Debt consolidation,,16.63%,201xx,VA,< 1 year,0.0
20000.0,2018-10-29,Other,,12.1%,923xx,CA,< 1 year,0.0
4000.0,2018-10-29,Debt consolidation,,15.2%,112xx,NY,< 1 year,0.0
5000.0,2018-10-30,Debt consolidation,,28.41%,211xx,MD,< 1 year,0.0
10000.0,2018-10-30,Credit card refinancing,,53.86%,322xx,FL,< 1 year,0.0
22000.0,2018-10-30,Credit card refinancing,,44.32%,323xx,FL,< 1 year,0.0
10000.0,2018-10-30,Credit card refinancing,,31.15%,300xx,GA,< 1 year,0.0
2500.0,2018-10-30,Other,,29.83%,274xx,NC,,0.0
6000.0,2018-10-30,Business,573.0,25.21%,851xx,AZ,< 1 year,0.0
2000.0,2018-10-30,Other,,13.47%,802xx,CO,< 1 year,0.0
15000.0,2018-10-30,Debt consolidation,,18.38%,841xx,UT,,0.0
13000.0,2018-10-30,Debt consolidation,,78.35%,647xx,MO,< 1 year,0.0
15000.0,2018-10-30,Home improvement,,45.47%,770xx,TX,< 1 year,0.0
25000.0,2018-10-30,Debt consolidation,,13.49%,774xx,TX,< 1 year,0.0
35000.0,2018-10-30,Other,,7.05%,768xx,TX,< 1 year,0.0
40000.0,2018-10-30,Debt consolidation,,20.21%,563xx,MN,< 1 year,0.0
13000.0,2018-10-30,Debt consolidation,,100%,752xx,TX,< 1 year,0.0
20000.0,2018-10-30,Credit card refinancing,,35.47%,727xx,AR,< 1 year,0.0
15000.0,2018-10-30,Debt consolidation,,39.66%,122xx,NY,< 1 year,0.0
9000.0,2018-10-30,Credit card refinancing,,15.77%,604xx,IL,< 1 year,0.0
1000.0,2018-10-30,Debt consolidation,,19.99%,984xx,WA,< 1 year,0.0
2000.0,2018-10-30,Debt consolidation,,4.33%,200xx,DC,< 1 year,0.0
20000.0,2018-10-31,Credit card refinancing,,34.22%,394xx,MS,< 1 year,0.0
12000.0,2018-10-31,Debt consolidation,,12.82%,951xx,CA,< 1 year,0.0
7000.0,2018-10-31,Debt consolidation,,4.08%,306xx,GA,< 1 year,0.0
35000.0,2018-10-31,Home buying,,3.25%,535xx,WI,< 1 year,0.0
12000.0,2018-10-31,Debt consolidation,,36.29%,762xx,TX,< 1 year,0.0
7500.0,2018-10-31,Credit card refinancing,,9.08%,442xx,OH,< 1 year,0.0
3000.0,2018-10-31,Moving and relocation,582.0,0%,553xx,MN,< 1 year,0.0
40000.0,2018-10-31,Business,,100%,302xx,GA,< 1 year,0.0
2600.0,2018-10-31,Moving and relocation,,0%,751xx,TX,5 years,0.0
30000.0,2018-11-01,Credit card refinancing,,12.39%,483xx,MI,< 1 year,0.0
2500.0,2018-11-01,Other,,31.82%,701xx,LA,< 1 year,0.0
20000.0,2018-11-01,Debt consolidation,,100%,549xx,WI,< 1 year,0.0
1300.0,2018-11-01,Home improvement,,669.47%,932xx,CA,< 1 year,0.0
40000.0,2018-11-01,Debt consolidation,,33.42%,482xx,MI,< 1 year,0.0
19200.0,2018-11-01,Car financing,,19.01%,762xx,TX,< 1 year,0.0
4000.0,2018-11-01,Credit card refinancing,,1.91%,300xx,GA,< 1 year,0.0
7725.0,2018-11-01,Debt consolidation,,11.89%,895xx,NV,< 1 year,0.0
20000.0,2018-11-01,Debt consolidation,,45.99%,141xx,NY,,0.0
5000.0,2018-11-01,Credit card refinancing,,40.2%,973xx,OR,< 1 year,0.0
35000.0,2018-11-01,Debt consolidation,,100%,103xx,NY,< 1 year,0.0
35000.0,2018-11-01,Debt consolidation,,100%,846xx,UT,< 1 year,0.0
20000.0,2018-11-01,Debt consolidation,,93.65%,922xx,CA,< 1 year,0.0
4500.0,2018-11-01,Debt consolidation,,11.49%,342xx,FL,< 1 year,0.0
1000.0,2018-11-01,Credit card refinancing,,114.72%,547xx,WI,< 1 year,0.0
10000.0,2018-11-01,Other,,5.46%,347xx,FL,< 1 year,0.0
21500.0,2018-11-01,Debt consolidation,,19.21%,376xx,TN,< 1 year,0.0
15000.0,2018-11-01,Debt consolidation,,22.6%,917xx,CA,< 1 year,0.0
20000.0,2018-11-02,Debt consolidation,,35.8%,895xx,NV,< 1 year,0.0
6000.0,2018-11-02,Other,,9.43%,540xx,WI,< 1 year,0.0
10000.0,2018-11-02,Home buying,,19.83%,190xx,PA,< 1 year,0.0
4000.0,2018-11-02,Business,,83.36%,331xx,FL,< 1 year,0.0
5000.0,2018-11-02,Debt consolidation,601.0,7.4%,750xx,TX,< 1 year,0.0
1000.0,2018-11-02,Debt consolidation,,3.72%,237xx,VA,< 1 year,0.0
20000.0,2018-11-02,Debt consolidation,620.0,55.72%,448xx,OH,< 1 year,0.0
13000.0,2018-11-02,Debt consolidation,,28.56%,463xx,IN,< 1 year,0.0
5000.0,2018-11-02,Other,,4.27%,475xx,IN,5 years,0.0
5000.0,2018-11-02,Home buying,,4.18%,403xx,KY,< 1 year,0.0
35000.0,2018-11-02,Debt consolidation,,38.31%,796xx,TX,< 1 year,0.0
5000.0,2018-11-02,Other,,0%,761xx,TX,,0.0
35000.0,2018-11-02,Credit card refinancing,,32.28%,980xx,WA,< 1 year,0.0
30000.0,2018-11-02,Credit card refinancing,,16.45%,070xx,NJ,< 1 year,0.0
25000.0,2018-11-02,Debt consolidation,,27.37%,986xx,WA,< 1 year,0.0
6000.0,2018-11-02,Home improvement,,5.37%,926xx,CA,,0.0
40000.0,2018-11-02,Debt consolidation,,38.62%,922xx,CA,< 1 year,0.0
7000.0,2018-11-02,Debt consolidation,,17.76%,331xx,FL,< 1 year,0.0
10000.0,2018-11-02,Credit card refinancing,,35.5%,336xx,FL,< 1 year,0.0
4000.0,2018-11-02,Debt consolidation,,17.74%,473xx,IN,< 1 year,0.0
3000.0,2018-11-02,Car financing,,5.67%,119xx,NY,< 1 year,0.0
10000.0,2018-11-02,Vacation,,225.33%,850xx,AZ,< 1 year,0.0
5000.0,2018-11-02,Car financing,,22.04%,123xx,NY,< 1 year,0.0
1000.0,2018-11-02,Other,,0%,678xx,KS,< 1 year,0.0
25000.0,2018-11-02,Debt consolidation,,22.91%,483xx,MI,1 year,0.0
20000.0,2018-11-02,Major purchase,,23.92%,970xx,OR,< 1 year,0.0
15000.0,2018-11-03,Debt consolidation,707.0,100%,908xx,CA,< 1 year,0.0
5000.0,2018-11-03,Credit card refinancing,,46.56%,770xx,TX,< 1 year,0.0
5000.0,2018-11-03,Credit card refinancing,,19.03%,328xx,FL,< 1 year,0.0
2000.0,2018-11-03,Other,,31.12%,392xx,MS,< 1 year,0.0
10000.0,2018-11-03,Debt consolidation,,41.77%,919xx,CA,< 1 year,0.0
2000.0,2018-11-03,Moving and relocation,,408.1%,354xx,AL,< 1 year,0.0
1000.0,2018-11-03,Moving and relocation,,211.45%,123xx,NY,< 1 year,0.0
2000.0,2018-11-03,Medical expenses,,19.39%,741xx,OK,< 1 year,0.0
40000.0,2018-11-03,Debt consolidation,,36.54%,438xx,OH,< 1 year,0.0
32000.0,2018-11-03,Debt consolidation,,28.14%,170xx,PA,< 1 year,0.0
25000.0,2018-11-03,Debt consolidation,,16.89%,750xx,TX,< 1 year,0.0
1000.0,2018-11-03,Moving and relocation,,5.31%,767xx,TX,< 1 year,0.0
25000.0,2018-11-03,Other,,43.69%,401xx,KY,< 1 year,0.0
10000.0,2018-11-03,Debt consolidation,,15.44%,601xx,IL,< 1 year,0.0
1500.0,2018-11-03,Other,,100%,335xx,FL,< 1 year,0.0
1000.0,2018-11-03,Medical expenses,,4.88%,481xx,MI,,0.0
35000.0,2018-11-04,Debt consolidation,,31.59%,751xx,TX,< 1 year,0.0
20000.0,2018-11-04,Debt consolidation,,27.9%,226xx,VA,< 1 year,0.0
10000.0,2018-11-04,Debt consolidation,,16.97%,658xx,MO,< 1 year,0.0
16500.0,2018-11-04,Debt consolidation,,43.96%,993xx,WA,< 1 year,0.0
4000.0,2018-11-04,Credit card refinancing,,100%,183xx,PA,< 1 year,0.0
5000.0,2018-11-04,Major purchase,,100%,952xx,CA,< 1 year,0.0
3000.0,2018-11-04,Other,,54.46%,191xx,PA,< 1 year,0.0
10500.0,2018-11-04,Medical expenses,,20.96%,566xx,MN,< 1 year,0.0
36000.0,2018-11-04,Debt consolidation,,38.58%,900xx,CA,< 1 year,0.0
5000.0,2018-11-04,Debt consolidation,,16.69%,327xx,FL,< 1 year,0.0
1000.0,2018-11-04,Major purchase,,9.07%,950xx,CA,< 1 year,0.0
