68593616,Unnamed: 1,28000.0,28000.0.1,28000.0.2, 60 months,8.49,574.33,B,B1,Client Service Manager,1 year,MORTGAGE,75000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68593616,Unnamed: 19,debt_consolidation,Debt consolidation,301xx,GA,24.83,0.0,Jan-2004,685.0,689.0,0.0.1,29.0,Unnamed: 31,16.0,0.0.2,18002.0,72.0,23.0,w,0.0.3,0.0.4,32339.7724681812,32339.77,28000.0.3,4339.77,0.0.5,0.0.6,0.0.7,Apr-2018,17440.21,Unnamed: 49,Jul-2018,694.0,690.0,0.0.8,Unnamed: 54,1.0,Individual,Unnamed: 57,Unnamed: 58,Unnamed: 59,0.0.9,428.0,365724.0,0.0.10,4.0,1.0.1,1.0.2,10.0,63294.0,74.0,1.0.3,1.0.4,7762.0,74.0.1,25000.0,6.0,1.0.5,6.0.1,3.0,22858.0,1024.0,91.8,0.0.11,0.0.12,143.0,101.0,8.0,8.0.1,3.0.1,27.0,Unnamed: 90,0.0.13,29.0.1,0.0.14,4.0.1,10.0.1,4.0.2,5.0,8.0.2,10.0.2,12.0,10.0.3,16.0.1,0.0.15,0.0.16,0.0.17,2.0,95.7,75.0,0.0.18,0.0.19,406511.0,81296.0,12500.0,85509.0,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,N,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Cash,N.1,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150
10557871,,10000.0,10000.0,10000.0, 36 months,11.99,332.1,B,B3,Manager,7 years,MORTGAGE,60000.0,Source Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10557871,  Borrower added on 01/15/14 > Pay off my department store account<br>,credit_card,Credit card refinancing,949xx,CA,19.4,0.0,Apr-1989,680.0,684.0,2.0,49.0,,11.0,0.0,8720.0,84.7,32.0,f,0.0,0.0,11955.3992142049,11955.4,10000.0,1955.4,0.0,0.0,0.0,Jan-2017,331.9,,Mar-2019,674.0,670.0,0.0,49.0,1.0,Individual,,,,0.0,0.0,345900.0,,,,,,,,,,,,10300.0,,,,4.0,31445.0,126.0,92.1,0.0,0.0,176.0,297.0,1.0,1.0,3.0,87.0,68.0,2.0,68.0,7.0,2.0,5.0,2.0,13.0,6.0,7.0,22.0,5.0,11.0,0.0,0.0,0.0,4.0,78.1,100.0,0.0,0.0,439456.0,23315.0,1600.0,16408.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10637681,,15000.0,15000.0,15000.0, 36 months,8.9,476.3,A,A5,Postmaster,10+ years,MORTGAGE,61000.0,Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10637681,  Borrower added on 01/15/14 > I want to pay off all my card credit debt so I have only one payment.<br>,debt_consolidation,Debt consolidation,807xx,CO,33.95,0.0,Jul-2003,755.0,759.0,4.0,,,17.0,0.0,18234.0,30.4,32.0,w,0.0,0.0,17095.8,17095.8,15000.0,2095.8,0.0,0.0,0.0,Aug-2016,2806.8,,Mar-2019,784.0,780.0,0.0,,1.0,Individual,,,,0.0,0.0,186256.0,,,,,,,,,,,,60000.0,,,,5.0,10956.0,29676.0,34.3,0.0,0.0,126.0,126.0,9.0,6.0,3.0,9.0,,1.0,,0.0,7.0,8.0,8.0,15.0,7.0,13.0,21.0,8.0,17.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,284997.0,42647.0,45200.0,70351.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10597398,,17000.0,17000.0,17000.0, 60 months,13.53,391.44,B,B5,Case Manager,5 years,MORTGAGE,51900.0,Source Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10597398,,credit_card,Credit card refinancing,478xx,IN,13.62,0.0,Nov-1988,710.0,714.0,0.0,33.0,,13.0,0.0,16428.0,49.0,44.0,w,0.0,0.0,22383.078507667095,22383.08,17000.0,5383.08,0.0,0.0,0.0,Feb-2017,8291.24,,Mar-2019,799.0,795.0,0.0,,1.0,Individual,,,,0.0,0.0,94969.0,,,,,,,,,,,,33500.0,,,,5.0,8634.0,7429.0,55.0,0.0,0.0,144.0,302.0,4.0,4.0,3.0,4.0,33.0,22.0,33.0,0.0,3.0,3.0,6.0,17.0,7.0,11.0,34.0,4.0,13.0,0.0,0.0,0.0,1.0,97.7,60.0,0.0,0.0,119319.0,30363.0,16500.0,17819.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10586435,,15000.0,15000.0,15000.0, 36 months,13.53,509.25,B,B5,senior water treatment operator,8 years,MORTGAGE,85000.0,Source Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10586435,,credit_card,Credit card refinancing,935xx,CA,19.34,0.0,May-1998,665.0,669.0,0.0,49.0,28.0,12.0,1.0,14038.0,81.1,23.0,w,0.0,0.0,15495.83,15495.83,15000.0,495.83,0.0,0.0,0.0,Apr-2014,14477.33,,Jan-2018,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,212230.0,,,,,,,,,,,,17300.0,,,,4.0,17686.0,211.0,91.2,0.0,0.0,98.0,188.0,3.0,3.0,3.0,30.0,,11.0,,0.0,3.0,6.0,3.0,4.0,11.0,8.0,9.0,6.0,12.0,0.0,0.0,0.0,1.0,95.2,100.0,0.0,1.0,234787.0,75631.0,2400.0,76008.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10647063,,8000.0,8000.0,7950.0, 36 months,9.67,256.9,B,B1,Radiologic technologist,10+ years,RENT,55000.0,Not Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10647063,,debt_consolidation,Debt consolidation,328xx,FL,21.56,0.0,Mar-2006,695.0,699.0,0.0,43.0,,15.0,0.0,5543.0,38.0,21.0,f,0.0,0.0,9113.26,9056.3,8000.0,1113.26,0.0,0.0,0.0,Jan-2016,3204.56,,Mar-2019,599.0,595.0,0.0,,1.0,Individual,,,,0.0,337.0,26372.0,,,,,,,,,,,,14600.0,,,,7.0,1758.0,1936.0,70.7,0.0,0.0,78.0,94.0,6.0,6.0,0.0,16.0,,17.0,43.0,0.0,5.0,10.0,5.0,5.0,7.0,13.0,14.0,10.0,15.0,0.0,0.0,0.0,1.0,95.0,40.0,0.0,0.0,47027.0,26372.0,6600.0,32427.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10576631,,13250.0,13250.0,13200.0, 36 months,14.98,459.19,C,C3,Math Teacher,8 years,MORTGAGE,59000.0,Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10576631,,debt_consolidation,Debt consolidation,030xx,NH,31.18,0.0,Sep-2000,675.0,679.0,0.0,36.0,,13.0,0.0,17512.0,75.5,25.0,f,0.0,0.0,16556.5851133652,16494.11,13250.0,3306.59,0.0,0.0,0.0,Feb-2017,459.02,,Jun-2018,649.0,645.0,0.0,,1.0,Individual,,,,0.0,0.0,261094.0,,,,,,,,,,,,23200.0,,,,5.0,21758.0,195.0,98.6,0.0,0.0,160.0,92.0,10.0,10.0,4.0,10.0,,10.0,36.0,0.0,4.0,6.0,4.0,5.0,12.0,7.0,9.0,6.0,13.0,0.0,0.0,0.0,1.0,95.5,100.0,0.0,0.0,292002.0,70432.0,14000.0,74902.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10616028,,15850.0,15850.0,15850.0, 36 months,14.98,549.3,C,C3,Coin Handler,3 years,OWN,40000.0,Not Verified,Jan-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10616028,  Borrower added on 01/13/14 > I just need this loan to pay off three of my credit cards and to get my own place too and at the rate I am going it seems like it will take me forever to get these paid off.<br>,debt_consolidation,Debt consolidation,015xx,MA,8.51,0.0,May-2007,675.0,679.0,0.0,26.0,,4.0,0.0,6294.0,64.9,7.0,f,0.0,0.0,12084.6,12084.6,8834.57,3249.89,0.0,0.14,0.0,Nov-2015,549.3,,Feb-2017,544.0,540.0,0.0,,1.0,Individual,,,,0.0,0.0,9789.0,,,,,,,,,,,,9700.0,,,,1.0,2447.0,3406.0,64.9,0.0,0.0,80.0,80.0,16.0,16.0,0.0,16.0,26.0,9.0,26.0,0.0,3.0,3.0,3.0,5.0,2.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,85.7,0.0,0.0,0.0,17257.0,9789.0,9700.0,7557.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10536039,,10000.0,10000.0,10000.0, 36 months,7.62,311.62,A,A3,District Manager,10+ years,MORTGAGE,138000.0,Not Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10536039,,home_improvement,Home improvement,350xx,AL,18.52,0.0,Dec-1994,730.0,734.0,2.0,,,12.0,0.0,11156.0,33.1,39.0,w,0.0,0.0,10695.31,10695.31,10000.0,695.31,0.0,0.0,0.0,Jan-2015,7267.49,,Aug-2018,649.0,645.0,0.0,,1.0,Individual,,,,0.0,0.0,326882.0,,,,,,,,,,,,33700.0,,,,10.0,29717.0,22544.0,33.1,0.0,0.0,161.0,229.0,4.0,3.0,4.0,4.0,,0.0,,0.0,4.0,4.0,7.0,20.0,13.0,7.0,22.0,4.0,12.0,0.0,0.0,0.0,5.0,100.0,33.3,0.0,0.0,377180.0,84259.0,33700.0,98009.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10545999,,35000.0,35000.0,35000.0, 36 months,14.47,1204.23,C,C2,Branch Manager,1 year,MORTGAGE,250000.0,Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10545999,"  Borrower added on 01/13/14 > I will be paying off at least 6 credit cards, some of which are already closed.<br>",credit_card,Credit card refinancing,080xx,NJ,11.11,0.0,May-1998,690.0,694.0,2.0,,,10.0,0.0,35008.0,70.2,27.0,w,0.0,0.0,42019.74,42019.74,35000.0,7019.74,0.0,0.0,0.0,Nov-2015,16730.91,,Mar-2019,644.0,640.0,0.0,,1.0,Individual,,,,0.0,0.0,402490.0,,,,,,,,,,,,49900.0,,,,5.0,40249.0,13015.0,71.8,0.0,0.0,134.0,188.0,76.0,5.0,5.0,76.0,,1.0,,0.0,4.0,5.0,4.0,7.0,10.0,5.0,12.0,5.0,10.0,0.0,0.0,0.0,3.0,100.0,75.0,0.0,0.0,428354.0,121511.0,46100.0,89954.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10585576,,1800.0,1800.0,1800.0, 36 months,14.98,62.38,C,C3,Metallurgical Coordinator,8 years,MORTGAGE,95000.0,Not Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10585576,,other,Other,898xx,NV,7.26,0.0,Jan-2002,715.0,719.0,1.0,25.0,,12.0,0.0,8966.0,20.2,28.0,f,0.0,0.0,1844.4417901709,1844.44,1800.0,44.44,0.0,0.0,0.0,Mar-2014,1782.11,,Feb-2018,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,144256.0,,,,,,,,,,,,44300.0,,,,5.0,16028.0,19335.0,25.9,0.0,0.0,144.0,127.0,1.0,1.0,4.0,16.0,,1.0,,0.0,3.0,5.0,7.0,13.0,7.0,10.0,17.0,5.0,12.0,0.0,0.0,0.0,2.0,96.4,25.0,0.0,0.0,192700.0,20431.0,26100.0,21000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10615023,,28000.0,28000.0,28000.0, 36 months,7.62,872.52,A,A3,Driller,10+ years,MORTGAGE,90000.0,Source Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10615023,  Borrower added on 01/12/14 > I would like to use this loan to consolidate my bills.  I have been working to reduces my debt and this will help me do it quicker because of the lower interest rates.  I have never missed a payment on any of my debt and this consolidation will free up my payments by $700.  My work is reliable.<br>,credit_card,Credit card refinancing,840xx,UT,19.93,0.0,Jan-1996,760.0,764.0,1.0,,,12.0,0.0,36042.0,34.7,26.0,f,0.0,0.0,30018.279968526094,30018.28,28000.0,2018.28,0.0,0.0,0.0,Feb-2015,19551.57,,Nov-2018,829.0,825.0,0.0,,1.0,Individual,,,,0.0,0.0,444149.0,,,,,,,,,,,,104000.0,,,,6.0,40377.0,51185.0,35.7,0.0,0.0,118.0,216.0,2.0,2.0,6.0,16.0,,2.0,,0.0,3.0,3.0,6.0,6.0,8.0,9.0,12.0,5.0,12.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,535981.0,70101.0,79600.0,46100.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10415092,,16000.0,16000.0,16000.0, 36 months,11.99,531.36,B,B3,,9 years,MORTGAGE,72650.0,Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10415092,,credit_card,Credit card refinancing,209xx,MD,22.04,0.0,Jul-1999,685.0,689.0,1.0,,,12.0,0.0,13703.0,39.3,29.0,f,0.0,0.0,18226.44,18226.44,16000.0,2226.44,0.0,0.0,0.0,Jun-2015,9724.68,,Mar-2019,559.0,555.0,0.0,,1.0,Individual,,,,0.0,0.0,399824.0,,,,,,,,,,,,34900.0,,,,3.0,33319.0,12013.0,45.1,0.0,0.0,111.0,174.0,16.0,6.0,7.0,16.0,,6.0,,0.0,4.0,7.0,5.0,10.0,3.0,10.0,19.0,7.0,12.0,0.0,0.0,0.0,1.0,100.0,60.0,0.0,0.0,408900.0,23070.0,21900.0,10000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
9026945,,12725.0,12725.0,12725.0, 60 months,14.98,302.6,C,C3,aircraft mechanic,10+ years,MORTGAGE,75000.0,Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9026945,  Borrower added on 01/09/14 > high interest credit card consolidation and lower monthly payment to pay down other bills.<br>,credit_card,Credit card refinancing,983xx,WA,28.85,0.0,Nov-1984,730.0,734.0,0.0,,,14.0,0.0,26607.0,51.1,33.0,f,0.0,0.0,17068.0360620252,17068.04,12725.0,4343.04,0.0,0.0,0.0,Dec-2016,6779.64,,Jan-2017,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,327750.0,,,,,,,,,,,,52100.0,,,,6.0,23411.0,8772.0,75.1,0.0,0.0,124.0,350.0,9.0,5.0,6.0,9.0,,13.0,,0.0,4.0,5.0,5.0,11.0,13.0,8.0,14.0,5.0,14.0,0.0,0.0,0.0,2.0,100.0,60.0,0.0,0.0,392219.0,108039.0,35200.0,94319.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10113745,,24000.0,24000.0,24000.0, 36 months,10.99,785.62,B,B2,Associate,3 years,RENT,75000.0,Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10113745,,debt_consolidation,Debt consolidation,021xx,MA,13.46,0.0,Oct-2003,690.0,694.0,1.0,,,7.0,0.0,16576.0,47.1,11.0,f,0.0,0.0,28415.2752936857,28415.28,24000.0,4336.72,78.5600007624,0.0,0.0,Mar-2017,815.21,,Mar-2017,539.0,535.0,0.0,,1.0,Individual,,,,0.0,0.0,17855.0,,,,,,,,,,,,35200.0,,,,2.0,2551.0,7912.0,44.3,0.0,0.0,123.0,96.0,6.0,6.0,0.0,39.0,,3.0,,0.0,4.0,6.0,4.0,5.0,3.0,6.0,8.0,6.0,7.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,38720.0,17855.0,14200.0,3520.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10163712,,30000.0,30000.0,30000.0, 60 months,24.5,871.77,F,F3,Program Director,10+ years,MORTGAGE,135000.0,Source Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10163712,  Borrower added on 01/08/14 > This loan is to pay off several credit cards<br>,credit_card,Card Consolidation,016xx,MA,13.59,0.0,Aug-1998,710.0,714.0,0.0,,,11.0,0.0,57004.0,76.0,43.0,f,0.0,0.0,38772.859991227,38772.86,30000.0,8772.86,0.0,0.0,0.0,Mar-2015,27439.95,,Mar-2019,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,201811.0,,,,,,,,,,,,75000.0,,,,3.0,18346.0,16574.0,68.8,0.0,0.0,128.0,185.0,1.0,1.0,3.0,1.0,,12.0,,0.0,7.0,9.0,7.0,24.0,1.0,10.0,39.0,9.0,11.0,0.0,0.0,0.0,3.0,100.0,71.4,0.0,0.0,263000.0,57004.0,53100.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10153580,,31825.0,31825.0,31825.0, 60 months,21.48,869.59,E,E2,Program Manager,3 years,MORTGAGE,80000.0,Source Verified,Jan-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10153580,,small_business,New Mail Business,208xx,MD,13.15,0.0,Nov-1997,760.0,764.0,2.0,74.0,,10.0,0.0,680.0,3.9,24.0,f,0.0,0.0,31698.82,31698.82,8442.48,11712.98,0.0,11543.36,2077.5383999947,Dec-2015,1025.96,,Aug-2018,579.0,575.0,0.0,,1.0,Individual,,,,0.0,0.0,199374.0,,,,,,,,,,,,17500.0,,,,6.0,19937.0,10619.0,4.3,0.0,0.0,194.0,156.0,19.0,2.0,1.0,19.0,74.0,0.0,74.0,0.0,2.0,3.0,3.0,7.0,10.0,5.0,12.0,3.0,10.0,0.0,0.0,0.0,2.0,91.7,0.0,0.0,0.0,225765.0,63098.0,11100.0,61682.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Aug-2017,COMPLETE,Jul-2017,11541.88,45.0,1.0
10143291,,20000.0,20000.0,20000.0, 36 months,13.98,683.36,C,C1,CFO,10+ years,MORTGAGE,93400.0,Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10143291,,debt_consolidation,Debt Consolidation,347xx,FL,8.18,0.0,Oct-1989,695.0,699.0,0.0,,,7.0,0.0,21101.0,94.2,13.0,w,0.0,0.0,23869.01,23869.01,20000.0,3869.01,0.0,0.0,0.0,Nov-2015,9518.45,,Mar-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,261070.0,,,,,,,,,,,,22400.0,,,,2.0,37296.0,0.0,100.8,0.0,0.0,160.0,291.0,17.0,11.0,6.0,69.0,,12.0,,0.0,3.0,6.0,3.0,3.0,1.0,6.0,6.0,6.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,265329.0,21101.0,15400.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10163346,,24000.0,24000.0,23950.0, 60 months,16.99,596.34,D,D1,Vice President,5 years,MORTGAGE,135000.0,Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10163346,,debt_consolidation,Credit Card Consolidation,770xx,TX,18.24,0.0,Aug-2000,660.0,664.0,0.0,,,17.0,0.0,26421.0,71.2,44.0,f,0.0,0.0,29799.740006379703,29737.66,24000.0,5799.74,0.0,0.0,0.0,Aug-2015,19065.7,,Dec-2018,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,376896.0,,,,,,,,,,,,37100.0,,,,2.0,22170.0,3578.0,86.8,0.0,0.0,161.0,104.0,4.0,4.0,1.0,4.0,,7.0,,0.0,11.0,12.0,11.0,15.0,26.0,12.0,17.0,12.0,17.0,0.0,0.0,0.0,2.0,100.0,54.5,0.0,0.0,412719.0,110896.0,27100.0,109619.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10152691,,15000.0,15000.0,15000.0, 36 months,7.62,467.43,A,A3,correctional officer,10+ years,MORTGAGE,80000.0,Not Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10152691,,debt_consolidation,Debt consolidation,922xx,CA,12.99,1.0,Aug-1983,690.0,694.0,0.0,9.0,,18.0,0.0,3233.0,21.1,35.0,w,0.0,0.0,16683.5900000001,16683.59,15000.0,1683.59,0.0,0.0,0.0,Mar-2016,4997.84,,Mar-2019,714.0,710.0,0.0,45.0,1.0,Individual,,,,0.0,0.0,109626.0,,,,,,,,,,,,15300.0,,,,6.0,6090.0,2105.0,39.9,0.0,0.0,134.0,365.0,8.0,8.0,2.0,15.0,47.0,8.0,47.0,6.0,4.0,7.0,5.0,12.0,5.0,15.0,26.0,7.0,18.0,0.0,0.0,0.0,2.0,60.0,0.0,0.0,0.0,229360.0,17036.0,3500.0,30060.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10132421,,35000.0,35000.0,35000.0, 36 months,13.98,1195.88,C,C1,practice administrator,10+ years,MORTGAGE,120000.0,Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10132421,  Borrower added on 01/06/14 > Pay taxes<br>,other,tax loan,950xx,CA,32.81,0.0,Oct-1984,740.0,744.0,0.0,,,12.0,0.0,152211.0,66.4,27.0,f,0.0,0.0,39940.3599925803,39940.36,35000.0,4940.36,0.0,0.0,0.0,Mar-2015,24394.34,,Mar-2015,789.0,785.0,0.0,,1.0,Individual,,,,0.0,0.0,281509.0,,,,,,,,,,,,182600.0,,,,0.0,25592.0,9892.0,67.6,0.0,0.0,152.0,351.0,61.0,61.0,1.0,66.0,,,,0.0,4.0,7.0,4.0,7.0,8.0,9.0,17.0,7.0,12.0,0.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,473065.0,252427.0,30500.0,72846.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10224889,,10000.0,10000.0,9975.0, 36 months,7.9,312.91,A,A4,project manager,10+ years,MORTGAGE,80000.0,Not Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10224889,  Borrower added on 01/06/14 > payoff credit cards<br>,credit_card,freedom,359xx,AL,4.89,0.0,Sep-2005,695.0,699.0,0.0,,,9.0,0.0,10733.0,54.2,13.0,f,0.0,0.0,11264.4580541236,11236.3,10000.0,1264.46,0.0,0.0,0.0,Jan-2017,312.61,,Mar-2019,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,86185.0,,,,,,,,,,,,19800.0,,,,3.0,9576.0,4414.0,64.1,0.0,0.0,82.0,93.0,4.0,4.0,3.0,4.0,,,,0.0,7.0,8.0,7.0,7.0,2.0,8.0,8.0,8.0,9.0,0.0,0.0,0.0,1.0,100.0,14.3,0.0,0.0,100037.0,10733.0,12300.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10082136,,15000.0,15000.0,15000.0, 60 months,16.99,372.71,D,D1,Accounting Clerk,9 years,RENT,79000.0,Source Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10082136,,debt_consolidation,Debt consolidation,334xx,FL,12.2,0.0,Sep-1999,680.0,684.0,1.0,54.0,55.0,11.0,1.0,14662.0,63.5,32.0,f,0.0,0.0,20739.850026978,20739.85,15000.0,5739.85,0.0,0.0,0.0,Oct-2016,8781.63,,Mar-2019,734.0,730.0,0.0,54.0,1.0,Individual,,,,0.0,0.0,38752.0,,,,,,,,,,,,23100.0,,,,9.0,4844.0,4005.0,58.3,0.0,0.0,108.0,172.0,5.0,5.0,5.0,94.0,58.0,0.0,58.0,4.0,1.0,6.0,2.0,11.0,3.0,10.0,24.0,6.0,11.0,0.0,0.0,0.0,3.0,84.4,0.0,1.0,0.0,51296.0,38752.0,9600.0,28196.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10171401,,18000.0,18000.0,18000.0, 60 months,16.99,447.25,D,D1,Mechanical Principal ,10+ years,RENT,65000.0,Source Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10171401,,car,Car Loan,972xx,OR,9.31,0.0,Mar-1993,675.0,679.0,0.0,39.0,39.0,9.0,1.0,6740.0,39.2,42.0,f,0.0,0.0,25506.216616297,25506.22,18000.0,7506.22,0.0,0.0,0.0,Mar-2017,8957.97,,Apr-2017,694.0,690.0,0.0,39.0,1.0,Individual,,,,0.0,110.0,14391.0,,,,,,,,,,,,17200.0,,,,5.0,1599.0,4482.0,58.1,0.0,0.0,109.0,250.0,7.0,6.0,10.0,7.0,39.0,18.0,39.0,2.0,4.0,5.0,6.0,21.0,8.0,8.0,24.0,5.0,9.0,0.0,0.0,0.0,2.0,81.1,16.7,1.0,0.0,25992.0,14391.0,10700.0,8792.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10131666,,4800.0,4800.0,4750.0, 36 months,13.53,162.96,B,B5,Race Track Manager,1 year,RENT,64000.0,Not Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10131666,,credit_card,Credit card refinance,085xx,NJ,13.65,0.0,Mar-2001,670.0,674.0,0.0,31.0,,8.0,0.0,8438.0,64.9,18.0,f,0.0,0.0,5866.5175544364,5805.41,4800.0,1066.52,0.0,0.0,0.0,Jan-2017,162.92,,Jan-2017,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,22984.0,,,,,,,,,,,,13000.0,,,,2.0,2873.0,2962.0,74.0,0.0,0.0,85.0,154.0,3.0,3.0,0.0,3.0,31.0,23.0,31.0,0.0,4.0,4.0,5.0,13.0,2.0,7.0,15.0,4.0,8.0,0.0,0.0,0.0,1.0,88.9,80.0,0.0,0.0,41421.0,22984.0,11400.0,28421.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10151304,,10000.0,10000.0,10000.0, 60 months,18.25,255.3,D,D3,auto technician,8 years,MORTGAGE,85000.0,Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10151304,  Borrower added on 01/03/14 > i recently moved and used my credit cards to fund the move and to purchase commen items once in my new home. just wanted to consolidate all my credit cards to one payment and get out of debt<br>,debt_consolidation,Debt consolidation,065xx,CT,12.58,0.0,May-1995,660.0,664.0,0.0,,90.0,15.0,1.0,19369.0,87.2,31.0,w,0.0,0.0,15317.6345241546,15317.63,10000.0,5317.63,0.0,0.0,0.0,Jan-2019,254.93,,Jan-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,396788.0,,,,,,,,,,,,22200.0,,,,4.0,33066.0,2230.0,88.7,0.0,0.0,224.0,163.0,3.0,3.0,4.0,3.0,,8.0,,0.0,6.0,7.0,7.0,12.0,6.0,9.0,17.0,7.0,15.0,0.0,0.0,0.0,3.0,100.0,100.0,1.0,0.0,412598.0,24084.0,19700.0,14848.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
