amount_requested,application_date,loan_title,risk_score,zip_code,state,employment_length,policy_code,dti,rejected
7500.0,,moving,,029xx,RI,,0.0,0.0,1
7000.0,,other,,606xx,IL,5 years,0.0,18.75,1
1000.0,,debt_consolidation,,780xx,TX,< 1 year,0.0,15.82,1
20000.0,,Credit card refinancing,607.0,606xx,IL,< 1 year,0.0,14.98,1
7500.0,,major_purchase,,190xx,PA,< 1 year,0.0,15.73,1
24000.0,,Debt consolidation,743.0,307xx,GA,< 1 year,0.0,60.23,1
12000.0,,Debt consolidation,652.0,775xx,TX,< 1 year,0.0,200.0,1
2000.0,,other,,363xx,AL,< 1 year,0.0,0.0,1
5000.0,,other,,852xx,AZ,5 years,0.0,-1.0,1
2000.0,,Other,644.0,486xx,MI,< 1 year,0.0,37.3,1
10000.0,,Credit card refinancing,647.0,460xx,IN,< 1 year,0.0,16.62,1
1000.0,,Home improvement,621.0,468xx,IN,< 1 year,0.0,0.0,1
15550.0,,Car financing,738.0,488xx,MI,< 1 year,0.0,100.0,1
9000.0,,Debt consolidation,638.0,631xx,MO,< 1 year,0.0,25.97,1
5000.0,,debt_consolidation,,780xx,TX,< 1 year,0.0,32.35,1
25000.0,,Car financing,600.0,060xx,CT,< 1 year,0.0,6.91,1
8000.0,,Debt consolidation,699.0,891xx,NV,< 1 year,0.0,41.68,1
5000.0,,debt_consolidation,,723xx,AR,< 1 year,0.0,5.27,1
16000.0,,Debt consolidation,704.0,341xx,FL,< 1 year,0.0,45.6,1
1000.0,,Medical expenses,501.0,773xx,TX,< 1 year,0.0,1.15,1
20000.0,,Debt consolidation,756.0,430xx,OH,< 1 year,0.0,46.11,1
10000.0,,Other,597.0,105xx,NY,< 1 year,0.0,13.69,1
4000.0,,other,,705xx,LA,5 years,0.0,9.91,1
40000.0,,Debt consolidation,669.0,958xx,CA,< 1 year,0.0,41.61,1
10000.0,,other,,968xx,HI,5 years,0.0,36.78,1
40000.0,,Home buying,600.0,850xx,AZ,< 1 year,0.0,16.69,1
35000.0,,debt_consolidation,,300xx,GA,1 year,0.0,-1.0,1
20000.0,,Home improvement,674.0,483xx,MI,< 1 year,0.0,8.1,1
6000.0,,Debt consolidation,676.0,296xx,SC,< 1 year,0.0,8.91,1
10000.0,,Debt consolidation,693.0,075xx,NJ,< 1 year,0.0,12.08,1
40000.0,,Debt consolidation,725.0,956xx,CA,,0.0,26.46,1
4500.0,,other,585.0,116xx,NY,2 years,0.0,6.94,1
10000.0,,major_purchase,,378xx,TN,< 1 year,0.0,23.14,1
2500.0,,home_improvement,,046xx,ME,5 years,0.0,43.52,1
10000.0,,Debt consolidation,,197xx,DE,,2.0,36.05,1
10000.0,,other,,782xx,TX,< 1 year,0.0,8.43,1
30000.0,,debt_consolidation,,320xx,FL,< 1 year,0.0,23.09,1
4500.0,,debt_consolidation,,546xx,WI,5 years,0.0,15.56,1
1000.0,,medical,,209xx,MD,5 years,0.0,13.96,1
10000.0,,Debt consolidation,626.0,554xx,MN,< 1 year,0.0,48.87,1
15000.0,,other,,330xx,FL,< 1 year,0.0,16.19,1
10000.0,,debt_consolidation,,487xx,MI,5 years,0.0,16.42,1
15000.0,,Credit card refinancing,652.0,980xx,WA,< 1 year,0.0,22.68,1
30000.0,,Debt consolidation,713.0,544xx,WI,< 1 year,0.0,41.08,1
2000.0,,other,,335xx,FL,5 years,0.0,38.76,1
10000.0,,debt_consolidation,,235xx,VA,< 1 year,0.0,6.61,1
20000.0,,Other,,083xx,NJ,< 1 year,0.0,100.0,1
4000.0,,debt_consolidation,,114xx,NY,< 1 year,0.0,24.74,1
2000.0,,Debt consolidation,632.0,850xx,AZ,< 1 year,0.0,25.78,1
3000.0,,other,,302xx,GA,5 years,0.0,17.01,1
35000.0,,home_improvement,,674xx,KS,5 years,0.0,18.28,1
3000.0,,debt_consolidation,,471xx,IN,< 1 year,0.0,24.75,1
20000.0,,Other,,605xx,IL,< 1 year,0.0,100.0,1
8000.0,,Other,690.0,927xx,CA,< 1 year,0.0,9.39,1
20000.0,,Debt consolidation,696.0,912xx,CA,< 1 year,0.0,32.99,1
30000.0,,Credit card refinancing,705.0,913xx,CA,2 years,0.0,37.24,1
13925.0,,debt_consolidation,,930xx,CA,5 years,0.0,-1.0,1
2500.0,,debt_consolidation,,983xx,WA,< 1 year,0.0,32.44,1
4000.0,,major_purchase,,300xx,GA,5 years,0.0,3.27,1
10000.0,,debt_consolidation,,853xx,AZ,< 1 year,0.0,27.35,1
20000.0,,Debt consolidation,743.0,331xx,FL,< 1 year,0.0,83.63,1
1000.0,,Moving and relocation,512.0,622xx,IL,< 1 year,0.0,2.0,1
1000.0,,Other,611.0,921xx,CA,< 1 year,0.0,56.4,1
20000.0,,Debt consolidation,641.0,638xx,MO,< 1 year,0.0,41.78,1
3000.0,,Other,668.0,905xx,CA,< 1 year,0.0,15.55,1
18000.0,,credit_card,,074xx,NJ,,0.0,16.97,1
35000.0,,house,,844xx,UT,,0.0,38.27,1
25000.0,,Debt consolidation,,078xx,NJ,< 1 year,0.0,100.0,1
5000.0,,Debt consolidation,691.0,100xx,NY,< 1 year,0.0,20.93,1
2500.0,,Debt consolidation,610.0,462xx,IN,< 1 year,0.0,13.22,1
10000.0,,Home improvement,744.0,335xx,FL,< 1 year,0.0,52.59,1
13500.0,,Credit card refinancing,677.0,915xx,CA,< 1 year,0.0,8.1,1
5000.0,,Major purchase,710.0,303xx,GA,< 1 year,0.0,0.4,1
20000.0,,Debt consolidation,694.0,336xx,FL,< 1 year,0.0,3.76,1
1000.0,,home_improvement,,762xx,TX,5 years,0.0,2.97,1
3000.0,,Other,677.0,378xx,TN,< 1 year,0.0,2.25,1
10000.0,,home_improvement,,336xx,FL,5 years,0.0,0.0,1
1000.0,,Other,575.0,028xx,RI,< 1 year,0.0,10.2,1
30000.0,,other,,012xx,MA,5 years,0.0,3.16,1
2000.0,,Moving and relocation,631.0,844xx,UT,< 1 year,0.0,1.5,1
5000.0,,Car financing,562.0,383xx,TN,< 1 year,0.0,13.68,1
10000.0,,Credit card refinancing,712.0,890xx,NV,< 1 year,0.0,40.64,1
6300.0,,credit_card,,302xx,GA,5 years,0.0,60.96,1
2000.0,,Debt consolidation,590.0,142xx,NY,< 1 year,0.0,37.8,1
10000.0,,Debt consolidation,568.0,681xx,NE,< 1 year,0.0,6.5,1
20000.0,,Business,629.0,606xx,IL,< 1 year,0.0,6.32,1
15000.0,,Debt consolidation,636.0,349xx,FL,< 1 year,0.0,20.18,1
12600.0,,other,,971xx,OR,5 years,0.0,49.36,1
20000.0,,debt_consolidation,,347xx,FL,< 1 year,0.0,15.16,1
1000.0,,Moving and relocation,573.0,765xx,TX,< 1 year,0.0,24.78,1
6000.0,,Other,516.0,221xx,VA,< 1 year,0.0,20.63,1
10000.0,,debt_consolidation,,891xx,NV,5 years,0.0,47.57,1
15000.0,,debt_consolidation,,471xx,IN,< 1 year,0.0,29.41,1
4000.0,,car,,728xx,AR,5 years,0.0,27.51,1
10000.0,,house,,952xx,CA,5 years,0.0,0.0,1
5000.0,,other,,230xx,VA,5 years,0.0,1.55,1
2500.0,,other,,714xx,LA,< 1 year,0.0,24.21,1
20000.0,,Home improvement,845.0,483xx,MI,10+ years,0.0,6.52,1
5000.0,,Credit card refinancing,604.0,631xx,MO,< 1 year,0.0,19.04,1
3000.0,,credit_card,,320xx,FL,5 years,0.0,29.06,1
7000.0,,Debt consolidation,646.0,376xx,TN,< 1 year,0.0,23.7,1
25000.0,,Debt consolidation,652.0,956xx,CA,< 1 year,0.0,6.54,1
40000.0,,debt_consolidation,,430xx,OH,< 1 year,0.0,-1.0,1
10000.0,,debt_consolidation,,740xx,OK,< 1 year,0.0,21.05,1
20000.0,,major_purchase,,329xx,FL,< 1 year,0.0,3.99,1
2500.0,,other,,939xx,CA,< 1 year,0.0,14.68,1
15000.0,,Debt consolidation,,483xx,MI,< 1 year,0.0,100.0,1
30000.0,,house,681.0,913xx,CA,,0.0,0.0,1
5000.0,,vacation,,088xx,NJ,5 years,0.0,12.12,1
6000.0,,Debt consolidation,623.0,605xx,IL,< 1 year,0.0,18.9,1
1000.0,,Major purchase,641.0,466xx,IN,< 1 year,0.0,42.21,1
10150.0,,Car financing,643.0,653xx,MO,< 1 year,0.0,100.0,1
4000.0,,Debt consolidation,502.0,303xx,GA,< 1 year,0.0,16.63,1
1000.0,,Debt consolidation,555.0,641xx,MO,< 1 year,0.0,51.67,1
1250.0,,debt_consolidation,,295xx,SC,< 1 year,0.0,12.24,1
20000.0,,Debt consolidation,698.0,600xx,IL,10+ years,0.0,5.92,1
20000.0,,debt_consolidation,,706xx,LA,< 1 year,0.0,15.63,1
10000.0,,Credit card refinancing,598.0,442xx,OH,< 1 year,0.0,9.91,1
2500.0,,moving,,064xx,CT,5 years,0.0,13.19,1
28025.0,,Car financing,746.0,788xx,TX,< 1 year,0.0,100.0,1
6325.0,,Credit card refinancing,587.0,718xx,AR,< 1 year,0.0,26.01,1
4000.0,,other,,810xx,CO,5 years,0.0,17.72,1
20000.0,,Credit card refinancing,,786xx,TX,< 1 year,0.0,100.0,1
3000.0,,credit_card,,782xx,TX,5 years,0.0,16.8,1
5000.0,,Debt consolidation,624.0,300xx,GA,< 1 year,0.0,25.98,1
5000.0,,Debt consolidation,611.0,770xx,TX,< 1 year,0.0,200.0,1
2500.0,,Debt consolidation,554.0,604xx,IL,< 1 year,0.0,62.73,1
20000.0,,Debt consolidation,695.0,107xx,NY,4 years,0.0,11.2,1
3500.0,,Debt consolidation,623.0,395xx,MS,< 1 year,0.0,18.5,1
1000.0,,other,,114xx,NY,5 years,0.0,11.98,1
20000.0,,debt_consolidation,,809xx,CO,< 1 year,0.0,75.94,1
5000.0,,Business,517.0,183xx,PA,< 1 year,0.0,4.16,1
7000.0,,Debt consolidation,501.0,551xx,MN,< 1 year,0.0,21.14,1
5000.0,,Debt consolidation,671.0,240xx,VA,< 1 year,0.0,31.42,1
7000.0,,Medical expenses,526.0,720xx,AR,< 1 year,0.0,23.96,1
5000.0,,debt_consolidation,,300xx,GA,5 years,0.0,13.75,1
7000.0,,Debt consolidation,672.0,553xx,MN,< 1 year,0.0,39.68,1
1000.0,,Moving and relocation,304.0,295xx,SC,< 1 year,0.0,7.06,1
3000.0,,Other,665.0,838xx,ID,< 1 year,0.0,88.97,1
5000.0,,Debt consolidation,597.0,240xx,VA,< 1 year,0.0,10.15,1
35000.0,,Debt consolidation,641.0,531xx,WI,< 1 year,0.0,40.11,1
20000.0,,debt_consolidation,,727xx,AR,< 1 year,0.0,18.59,1
10000.0,,Other,685.0,752xx,TX,< 1 year,0.0,4.12,1
3000.0,,Car financing,619.0,191xx,PA,< 1 year,0.0,0.0,1
2600.0,,other,,920xx,CA,5 years,0.0,11.46,1
6000.0,,Other,561.0,714xx,LA,< 1 year,0.0,8.25,1
10000.0,,Debt consolidation,722.0,920xx,CA,< 1 year,0.0,1.3,1
5000.0,,Other,632.0,103xx,NY,< 1 year,0.0,9.3,1
8000.0,,Debt consolidation,,985xx,WA,< 1 year,0.0,100.0,1
5000.0,,other,,449xx,OH,< 1 year,0.0,33.43,1
1500.0,,Debt consolidation,581.0,913xx,CA,< 1 year,0.0,108.05,1
2500.0,,other,,300xx,GA,10+ years,0.0,1.79,1
2000.0,,Debt consolidation,579.0,084xx,NJ,< 1 year,0.0,16.1,1
40000.0,,Debt consolidation,620.0,531xx,WI,< 1 year,0.0,37.44,1
2425.0,,debt_consolidation,,537xx,WI,< 1 year,0.0,3.96,1
15000.0,,Other,621.0,394xx,MS,< 1 year,0.0,200.0,1
30000.0,,Home buying,666.0,985xx,WA,< 1 year,0.0,11.03,1
7500.0,,debt_consolidation,,928xx,CA,7 years,0.0,7.38,1
10000.0,,Credit card refinancing,794.0,164xx,PA,< 1 year,0.0,1.89,1
10000.0,,debt_consolidation,,132xx,NY,< 1 year,0.0,28.67,1
1000.0,,Moving and relocation,,295xx,SC,< 1 year,0.0,40.32,1
7000.0,,Credit card refinancing,569.0,913xx,CA,< 1 year,0.0,16.14,1
30000.0,,Debt consolidation,664.0,394xx,MS,< 1 year,0.0,22.16,1
25000.0,,Credit card refinancing,670.0,754xx,TX,< 1 year,0.0,30.22,1
6500.0,,Debt consolidation,705.0,762xx,TX,< 1 year,0.0,9.22,1
12000.0,,debt_consolidation,,958xx,CA,< 1 year,0.0,42.91,1
5000.0,,Debt consolidation,663.0,416xx,KY,< 1 year,0.0,29.11,1
2600.0,,Debt consolidation,610.0,923xx,CA,< 1 year,0.0,3.91,1
1350.0,,Other,541.0,483xx,MI,< 1 year,0.0,0.0,1
2500.0,,Other,923.0,752xx,TX,5 years,0.0,10.92,1
10000.0,,Debt consolidation,599.0,115xx,NY,< 1 year,0.0,10.8,1
1500.0,,other,,029xx,RI,5 years,0.0,0.0,1
40000.0,,Debt consolidation,657.0,335xx,FL,< 1 year,0.0,26.64,1
2000.0,,Debt consolidation,664.0,105xx,NY,< 1 year,0.0,3.63,1
8000.0,,debt_consolidation,,923xx,CA,1 year,0.0,18.96,1
5000.0,,home_improvement,,190xx,PA,< 1 year,0.0,0.6,1
6500.0,,Debt consolidation,611.0,299xx,SC,< 1 year,0.0,45.38,1
2000.0,,major_purchase,713.0,446xx,OH,5 years,0.0,0.0,1
30000.0,,Home buying,675.0,913xx,CA,< 1 year,0.0,31.92,1
10000.0,,debt_consolidation,,802xx,CO,< 1 year,0.0,12.06,1
25000.0,,Debt consolidation,652.0,952xx,CA,10+ years,0.0,31.82,1
25000.0,,debt_consolidation,,853xx,AZ,< 1 year,0.0,19.97,1
1600.0,,debt_consolidation,,851xx,AZ,< 1 year,0.0,50.64,1
2000.0,,debt_consolidation,,392xx,MS,< 1 year,0.0,16.21,1
18000.0,,debt_consolidation,,631xx,MO,< 1 year,0.0,24.4,1
10000.0,,other,,302xx,GA,< 1 year,0.0,0.0,1
20000.0,,debt_consolidation,,272xx,NC,< 1 year,0.0,17.06,1
13000.0,,other,,117xx,NY,< 1 year,0.0,6.8,1
40000.0,,Debt consolidation,,446xx,OH,< 1 year,0.0,100.0,1
3000.0,,Credit card refinancing,641.0,904xx,CA,< 1 year,0.0,37.33,1
5000.0,,debt_consolidation,,630xx,MO,< 1 year,0.0,34.15,1
10000.0,,debt_consolidation,,199xx,DE,< 1 year,0.0,19.96,1
20000.0,,Other,755.0,130xx,NY,< 1 year,0.0,47.82,1
1000.0,,other,,302xx,GA,< 1 year,0.0,29.23,1
15000.0,,debt_consolidation,,113xx,NY,< 1 year,0.0,25.06,1
20000.0,,debt_consolidation,,836xx,ID,< 1 year,0.0,5.91,1
25000.0,,credit_card,,685xx,NE,< 1 year,0.0,21.19,1
20000.0,,debt_consolidation,,346xx,FL,< 1 year,0.0,200.0,1
10000.0,,home_improvement,,070xx,NJ,5 years,0.0,13.92,1
10000.0,,debt_consolidation,,809xx,CO,< 1 year,0.0,23.09,1
10000.0,,Debt consolidation,660.0,851xx,AZ,10+ years,0.0,49.2,1
28000.0,,car,,664xx,KS,5 years,0.0,35.87,1
25000.0,,Other,612.0,744xx,OK,< 1 year,0.0,35.45,1
2000.0,,Business,501.0,748xx,OK,< 1 year,0.0,200.0,1
7000.0,,Credit card refinancing,,333xx,FL,< 1 year,0.0,-1.0,1
35000.0,,credit_card,,770xx,TX,5 years,0.0,49.83,1
5000.0,,medical,,794xx,TX,< 1 year,0.0,8.06,1
40000.0,,Major purchase,664.0,945xx,CA,< 1 year,0.0,16.11,1
20000.0,,Home improvement,647.0,712xx,LA,< 1 year,0.0,36.38,1
20000.0,,Debt consolidation,615.0,387xx,MS,< 1 year,0.0,75.34,1
1000.0,,Other,501.0,871xx,NM,< 1 year,0.0,25.05,1
30000.0,,debt_consolidation,,060xx,CT,< 1 year,0.0,26.07,1
2000.0,,Debt consolidation,675.0,105xx,NY,3 years,2.0,39.35,1
20000.0,,Debt consolidation,556.0,836xx,ID,< 1 year,0.0,40.59,1
10000.0,,debt_consolidation,,951xx,CA,< 1 year,0.0,35.83,1
1500.0,,Other,603.0,322xx,FL,< 1 year,0.0,16.08,1
3000.0,,car,,104xx,NY,,0.0,30.22,1
2000.0,,major_purchase,,146xx,NY,< 1 year,0.0,55.07,1
10000.0,,Other,644.0,721xx,AR,< 1 year,0.0,39.78,1
15000.0,,Debt consolidation,691.0,951xx,CA,,0.0,16.34,1
8000.0,,Debt consolidation,840.0,921xx,CA,< 1 year,0.0,94.47,1
10000.0,,Debt consolidation,656.0,388xx,MS,< 1 year,0.0,41.49,1
2500.0,,Other,634.0,550xx,MN,< 1 year,0.0,70.92,1
20000.0,,Debt consolidation,641.0,773xx,TX,< 1 year,0.0,12.17,1
35000.0,,Credit card refinancing,636.0,724xx,AR,< 1 year,0.0,42.35,1
20000.0,,debt_consolidation,,019xx,MA,5 years,0.0,19.14,1
30000.0,,Debt consolidation,581.0,606xx,IL,< 1 year,0.0,24.67,1
3000.0,,other,,773xx,TX,< 1 year,0.0,3.71,1
2000.0,,debt_consolidation,,752xx,TX,< 1 year,0.0,17.5,1
3000.0,,Home improvement,616.0,723xx,AR,< 1 year,0.0,37.72,1
30000.0,,Debt consolidation,729.0,770xx,TX,4 years,0.0,11.03,1
7000.0,,debt_consolidation,,327xx,FL,< 1 year,0.0,17.56,1
15000.0,,debt_consolidation,,207xx,MD,< 1 year,0.0,17.73,1
7000.0,,other,,480xx,MI,< 1 year,0.0,12.57,1
2000.0,,debt_consolidation,,415xx,KY,< 1 year,0.0,18.7,1
10000.0,,Home improvement,642.0,770xx,TX,< 1 year,0.0,47.31,1
12000.0,,debt_consolidation,,334xx,FL,< 1 year,0.0,31.43,1
10000.0,,Debt consolidation,679.0,936xx,CA,10+ years,0.0,22.04,1
35000.0,,Debt consolidation,586.0,782xx,TX,< 1 year,0.0,37.83,1
3000.0,,debt_consolidation,501.0,294xx,SC,< 1 year,0.0,0.03,1
5000.0,,Major purchase,619.0,112xx,NY,< 1 year,0.0,2.7,1
20000.0,,Credit card refinancing,679.0,282xx,NC,< 1 year,0.0,18.54,1
5000.0,,Debt consolidation,601.0,371xx,TN,< 1 year,0.0,35.72,1
7500.0,,Debt consolidation,633.0,623xx,IL,< 1 year,0.0,21.17,1
2000.0,,Debt consolidation,635.0,787xx,TX,< 1 year,0.0,29.25,1
15000.0,,Debt consolidation,636.0,294xx,SC,5 years,2.0,52.35,1
5000.0,,Other,694.0,296xx,SC,< 1 year,0.0,40.8,1
3000.0,,Credit card refinancing,640.0,705xx,LA,< 1 year,0.0,13.32,1
20000.0,,Home buying,713.0,322xx,FL,< 1 year,0.0,27.48,1
2000.0,,moving,,553xx,MN,< 1 year,0.0,0.85,1
2000.0,,moving,,207xx,MD,< 1 year,0.0,7.42,1
20000.0,,Debt consolidation,600.0,015xx,MA,< 1 year,0.0,20.31,1
2500.0,,debt_consolidation,,113xx,NY,< 1 year,0.0,-1.0,1
19000.0,,debt_consolidation,,386xx,MS,< 1 year,0.0,40.15,1
12500.0,,other,,990xx,WA,< 1 year,0.0,28.2,1
20000.0,,Debt consolidation,742.0,065xx,CT,< 1 year,0.0,4.43,1
10000.0,,Credit card refinancing,612.0,331xx,FL,< 1 year,0.0,39.61,1
2500.0,,Credit card refinancing,637.0,077xx,NJ,< 1 year,0.0,2.6,1
1000.0,,car,,283xx,NC,5 years,0.0,10.44,1
2000.0,,medical,,731xx,OK,5 years,0.0,34.97,1
26925.0,,debt_consolidation,,970xx,OR,5 years,0.0,-1.0,1
30000.0,,Credit card refinancing,,190xx,PA,< 1 year,0.0,100.0,1
35000.0,,Debt consolidation,685.0,207xx,MD,< 1 year,0.0,31.08,1
3000.0,,Debt consolidation,630.0,381xx,TN,< 1 year,0.0,3.86,1
10000.0,,other,,295xx,AL,< 1 year,0.0,1.27,1
5000.0,,Moving and relocation,668.0,891xx,NV,< 1 year,0.0,5.33,1
35000.0,,Credit card refinancing,665.0,805xx,CO,< 1 year,0.0,17.4,1
2000.0,,debt_consolidation,,750xx,TX,,0.0,14.17,1
3000.0,,moving,,902xx,CA,5 years,0.0,2.28,1
2000.0,,Debt consolidation,511.0,906xx,CA,< 1 year,0.0,20.54,1
15000.0,,Debt consolidation,728.0,871xx,NM,< 1 year,0.0,46.4,1
5000.0,,other,,775xx,TX,5 years,0.0,16.56,1
1000.0,,Other,639.0,200xx,DC,< 1 year,0.0,25.81,1
4500.0,,Debt consolidation,,212xx,MD,< 1 year,0.0,100.0,1
1000.0,,vacation,,370xx,TN,5 years,0.0,5.03,1
10000.0,,home_improvement,,770xx,TX,< 1 year,0.0,1.53,1
8000.0,,Credit card refinancing,717.0,971xx,OR,< 1 year,0.0,57.14,1
15000.0,,Debt consolidation,645.0,489xx,MI,< 1 year,0.0,33.72,1
10000.0,,debt_consolidation,,728xx,AR,< 1 year,0.0,15.12,1
5000.0,,debt_consolidation,,639xx,MO,< 1 year,0.0,18.61,1
8000.0,,Debt consolidation,599.0,483xx,MI,< 1 year,0.0,22.65,1
10000.0,,Debt consolidation,628.0,388xx,MS,< 1 year,0.0,30.67,1
10000.0,,Credit card refinancing,627.0,532xx,WI,< 1 year,0.0,10.22,1
10000.0,,other,,236xx,VA,< 1 year,0.0,200.0,1
2500.0,,Debt consolidation,630.0,913xx,CA,< 1 year,0.0,33.77,1
25000.0,,Moving and relocation,697.0,282xx,NC,< 1 year,0.0,23.54,1
40000.0,,Home improvement,729.0,357xx,AL,< 1 year,0.0,19.67,1
1000.0,,Other,638.0,338xx,FL,< 1 year,0.0,0.4,1
15000.0,,Business Loan,,923xx,CA,< 1 year,0.0,-1.0,1
2000.0,,medical,,170xx,PA,< 1 year,0.0,17.91,1
3450.0,,Medical expenses,636.0,986xx,WA,< 1 year,0.0,10.48,1
10000.0,,Other,,117xx,NY,10+ years,0.0,2.19,1
30000.0,,Debt consolidation,543.0,782xx,TX,< 1 year,0.0,36.84,1
20000.0,,home_improvement,,953xx,CA,< 1 year,0.0,47.0,1
6900.0,,Home improvement,665.0,773xx,TX,10+ years,0.0,3.02,1
2000.0,,medical,,156xx,PA,,0.0,8.31,1
2000.0,,major_purchase,,462xx,IN,< 1 year,0.0,0.0,1
3000.0,,debt_consolidation,,463xx,IN,,0.0,27.61,1
5000.0,,debt_consolidation,,941xx,CA,< 1 year,0.0,14.28,1
10000.0,,other,,841xx,UT,< 1 year,0.0,28.96,1
5000.0,,other,,631xx,MO,5 years,0.0,16.08,1
5000.0,,debt_consolidation,,777xx,TX,< 1 year,0.0,17.29,1
20000.0,,Credit card refinancing,611.0,764xx,TX,< 1 year,0.0,41.36,1
20000.0,,debt_consolidation,,120xx,NY,< 1 year,0.0,27.32,1
15000.0,,debt_consolidation,,087xx,NJ,< 1 year,0.0,29.52,1
6025.0,,Debt consolidation,645.0,010xx,MA,< 1 year,0.0,2.85,1
17000.0,,Debt consolidation,602.0,605xx,IL,< 1 year,0.0,5.37,1
10000.0,,Debt consolidation,633.0,532xx,WI,10+ years,0.0,6.66,1
1000.0,,Other,605.0,394xx,MS,< 1 year,0.0,100.0,1
5000.0,,other,,325xx,FL,< 1 year,0.0,9.17,1
5000.0,,major_purchase,,908xx,CA,< 1 year,0.0,26.33,1
40000.0,,Debt consolidation,563.0,740xx,OK,< 1 year,0.0,6.24,1
2000.0,,Debt consolidation,574.0,402xx,KY,< 1 year,0.0,100.0,1
2500.0,,other,,279xx,NC,5 years,0.0,27.49,1
5000.0,,Other,680.0,397xx,MS,< 1 year,0.0,25.24,1
1000.0,,Other,501.0,932xx,CA,< 1 year,0.0,11.7,1
15000.0,,Credit card refinancing,638.0,165xx,PA,< 1 year,0.0,37.83,1
2000.0,,Debt consolidation,589.0,562xx,MN,< 1 year,0.0,18.8,1
15000.0,,Debt consolidation,673.0,133xx,NY,< 1 year,0.0,28.53,1
5000.0,,car,,712xx,LA,5 years,0.0,62.24,1
10000.0,,Credit card refinancing,700.0,912xx,CA,< 1 year,0.0,11.23,1
7000.0,,other,,331xx,FL,< 1 year,0.0,37.68,1
20000.0,,Debt consolidation,633.0,723xx,AR,< 1 year,0.0,29.96,1
30000.0,,Other,797.0,027xx,MA,< 1 year,0.0,68.19,1
10000.0,,debt_consolidation,,342xx,FL,< 1 year,0.0,29.25,1
35000.0,,Home buying,645.0,361xx,AL,< 1 year,0.0,51.33,1
5000.0,,debt_consolidation,,371xx,TN,< 1 year,0.0,12.9,1
14625.0,,Credit card refinancing,755.0,921xx,CA,,0.0,20.0,1
2500.0,,Debt consolidation,529.0,065xx,CT,< 1 year,0.0,16.63,1
10000.0,,other,,287xx,NC,< 1 year,0.0,28.63,1
4000.0,,debt_consolidation,,483xx,MI,< 1 year,0.0,33.49,1
5000.0,,debt_consolidation,,908xx,CA,< 1 year,0.0,-1.0,1
40000.0,,Debt consolidation,,967xx,HI,< 1 year,0.0,100.0,1
3000.0,,Other,652.0,448xx,OH,< 1 year,0.0,37.58,1
2500.0,,debt_consolidation,,347xx,FL,< 1 year,0.0,10.75,1
40000.0,,Credit card refinancing,663.0,750xx,TX,< 1 year,0.0,14.45,1
10000.0,,debt_consolidation,,347xx,FL,< 1 year,0.0,19.76,1
10000.0,,debt_consolidation,,297xx,SC,< 1 year,0.0,34.52,1
17375.0,,Car financing,660.0,430xx,OH,< 1 year,0.0,100.0,1
10000.0,,other,690.0,782xx,TX,< 1 year,0.0,7.42,1
8000.0,,Debt consolidation,620.0,275xx,NC,< 1 year,0.0,25.67,1
1800.0,,other,,928xx,CA,< 1 year,0.0,38.5,1
20000.0,,Credit card refinancing,,605xx,IL,< 1 year,0.0,100.0,1
20000.0,,Other,563.0,115xx,NY,< 1 year,0.0,9.75,1
2000.0,,debt_consolidation,,278xx,NC,< 1 year,0.0,23.96,1
30000.0,,debt_consolidation,,856xx,AZ,< 1 year,0.0,25.46,1
1000.0,,debt_consolidation,,430xx,OH,< 1 year,0.0,34.8,1
20000.0,,Other,645.0,955xx,CA,< 1 year,0.0,19.61,1
8000.0,,Car financing,,785xx,TX,< 1 year,0.0,100.0,1
6300.0,,other,,240xx,VA,< 1 year,0.0,21.18,1
4500.0,,debt_consolidation,,775xx,TX,5 years,0.0,34.25,1
5000.0,,Other,604.0,656xx,MO,< 1 year,0.0,63.24,1
5000.0,,Home buying,579.0,441xx,OH,< 1 year,0.0,10.5,1
1000.0,,Moving and relocation,567.0,853xx,AZ,< 1 year,0.0,31.81,1
5000.0,,Debt consolidation,598.0,480xx,MI,< 1 year,0.0,16.12,1
4700.0,,Debt consolidation,804.0,714xx,LA,3 years,0.0,19.75,1
2000.0,,other,,121xx,NY,< 1 year,0.0,0.7,1
35000.0,,Debt consolidation,743.0,461xx,IN,< 1 year,0.0,47.1,1
10000.0,,home_improvement,,021xx,MA,< 1 year,0.0,29.84,1
1500.0,,Other,609.0,104xx,NY,< 1 year,0.0,15.36,1
2000.0,,Business,501.0,995xx,AK,< 1 year,0.0,200.0,1
1000.0,,Debt consolidation,668.0,660xx,KS,< 1 year,0.0,3.3,1
10000.0,,other,,606xx,IL,,0.0,88.48,1
15000.0,,Debt consolidation,634.0,173xx,PA,< 1 year,0.0,42.8,1
20000.0,,Debt consolidation,638.0,801xx,CO,< 1 year,0.0,38.32,1
10000.0,,Credit card refinancing,632.0,900xx,CA,< 1 year,0.0,18.1,1
5000.0,,Debt consolidation,682.0,610xx,IL,< 1 year,0.0,16.27,1
25000.0,,home_improvement,,331xx,FL,< 1 year,0.0,200.0,1
4000.0,,Other,652.0,923xx,CA,< 1 year,0.0,100.0,1
2000.0,,debt_consolidation,590.0,238xx,VA,5 years,0.0,0.0,1
5000.0,,Debt consolidation,601.0,086xx,NJ,< 1 year,0.0,12.21,1
5000.0,,Debt consolidation,676.0,087xx,NJ,< 1 year,0.0,21.13,1
