loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,deferral_term,disbursement_method,bad_loan,fico_score,had_hardship,debt_settlement,had_delinquency
4000.0,4000.0,4000.0,36.0,7.39,124.23,A,A4,1.0,RENT,75000.0,Source Verified,2016-02-01,Fully Paid,n,moving,CA,27.09,0.0,2001-10-01,710.0,714.0,0.0,,,10.0,0.0,33689.0,70.0,23.0,w,2017-12-01,0.0,,1.0,Individual,,,,0.0,0.0,114746.0,0.0,5.0,0.0,1.0,19.0,81057.0,101.0,1.0,2.0,17196.0,87.0,48100.0,0.0,3.0,1.0,3.0,11475.0,3511.0,90.6,0.0,0.0,142.0,172.0,11.0,11.0,0.0,111.0,,11.0,,0.0,3.0,3.0,3.0,4.0,17.0,5.0,6.0,3.0,10.0,0.0,0.0,0.0,1.0,100.0,100.0,0,0.0,145875.0,114746.0,37200.0,97775.0,,,,,,,,,,,,,,,Cash,0,712.0,0,0,0
6350.0,6350.0,6350.0,36.0,9.75,204.16,B,B3,2.0,OWN,77951.0,Not Verified,2016-02-01,Fully Paid,n,home_improvement,PA,31.5,0.0,2002-02-01,770.0,774.0,1.0,,,18.0,0.0,6757.0,16.4,38.0,w,2018-11-01,0.0,,1.0,Individual,,,,0.0,0.0,298383.0,1.0,5.0,2.0,5.0,8.0,90656.0,76.0,1.0,1.0,4063.0,61.0,41300.0,0.0,2.0,3.0,6.0,18649.0,28943.0,18.9,0.0,0.0,121.0,168.0,0.0,0.0,1.0,26.0,,0.0,,0.0,7.0,7.0,8.0,18.0,10.0,12.0,27.0,7.0,18.0,0.0,0.0,0.0,3.0,100.0,0.0,0,0.0,369925.0,97413.0,35700.0,119720.0,,,,,,,,,,,,,,,Cash,0,772.0,0,0,0
24000.0,24000.0,24000.0,60.0,20.75,645.92,E,E2,1.0,RENT,66900.0,Not Verified,2016-03-01,Fully Paid,n,debt_consolidation,NY,36.76,0.0,1997-05-01,695.0,699.0,2.0,,,20.0,0.0,30044.0,78.6,46.0,w,2016-06-01,0.0,,1.0,Individual,,,,0.0,0.0,140219.0,2.0,11.0,1.0,1.0,6.0,110175.0,85.0,2.0,3.0,14280.0,84.0,38200.0,1.0,1.0,5.0,4.0,7011.0,1018.0,96.7,0.0,0.0,195.0,225.0,5.0,5.0,2.0,27.0,,0.0,,0.0,5.0,8.0,5.0,5.0,32.0,9.0,11.0,8.0,20.0,0.0,0.0,0.0,3.0,100.0,100.0,0,0.0,167887.0,140219.0,30500.0,129687.0,,,,,,,,,,,,,,,Cash,0,697.0,0,0,0
15000.0,15000.0,15000.0,60.0,10.75,324.27,B,B4,1.0,RENT,35000.0,Not Verified,2016-02-01,Fully Paid,n,debt_consolidation,IL,9.36,0.0,2001-05-01,705.0,709.0,2.0,,,5.0,0.0,10442.0,54.7,16.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,90337.0,0.0,1.0,0.0,0.0,71.0,79895.0,,0.0,0.0,5163.0,55.0,19100.0,0.0,0.0,2.0,0.0,18067.0,6706.0,58.1,0.0,0.0,113.0,177.0,55.0,55.0,0.0,55.0,,4.0,,0.0,2.0,4.0,2.0,3.0,10.0,4.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,87990.0,90337.0,16000.0,68890.0,,,,,,,,,,,,,,,Cash,0,707.0,0,0,0
8000.0,8000.0,8000.0,36.0,8.39,252.14,B,B1,10.0,MORTGAGE,60000.0,Not Verified,2016-03-01,Fully Paid,n,debt_consolidation,KY,9.8,0.0,1995-05-01,660.0,664.0,0.0,,48.0,5.0,1.0,4842.0,59.0,23.0,w,2019-02-01,0.0,,1.0,Individual,,,,0.0,0.0,15124.0,0.0,1.0,0.0,0.0,26.0,10282.0,60.0,0.0,1.0,2645.0,60.0,8200.0,0.0,4.0,0.0,1.0,3781.0,2158.0,69.2,0.0,0.0,138.0,249.0,15.0,15.0,4.0,26.0,,13.0,,0.0,2.0,2.0,2.0,9.0,6.0,4.0,13.0,2.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,1,0.0,25372.0,15124.0,7000.0,17172.0,,,,,,,,,,,,,,,Cash,0,662.0,0,0,0
4000.0,4000.0,4000.0,36.0,11.99,132.84,C,C1,10.0,MORTGAGE,90000.0,Not Verified,2016-02-01,Fully Paid,n,small_business,MI,20.91,1.0,1988-12-01,670.0,674.0,0.0,17.0,,14.0,0.0,13331.0,69.4,35.0,w,2019-03-01,1.0,49.0,1.0,Individual,,,,0.0,260.0,305455.0,0.0,4.0,1.0,2.0,7.0,130038.0,68.0,1.0,4.0,3902.0,67.0,19200.0,0.0,8.0,0.0,7.0,21818.0,1239.0,84.9,0.0,0.0,115.0,326.0,9.0,7.0,3.0,9.0,51.0,16.0,42.0,1.0,3.0,7.0,3.0,4.0,16.0,8.0,15.0,7.0,14.0,0.0,0.0,0.0,2.0,88.2,66.7,0,0.0,310151.0,143712.0,8200.0,123479.0,,,,,,,,,,,,,,,Cash,0,672.0,0,0,1
10000.0,10000.0,10000.0,60.0,11.47,219.78,B,B5,4.0,MORTGAGE,110000.0,Not Verified,2016-02-01,Current,n,credit_card,GA,24.5,0.0,1989-04-01,730.0,734.0,1.0,,,9.0,0.0,19022.0,41.4,26.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,451765.0,2.0,2.0,1.0,2.0,5.0,61440.0,96.0,1.0,4.0,8234.0,61.0,45900.0,2.0,1.0,1.0,6.0,50196.0,19028.0,49.5,0.0,0.0,150.0,322.0,6.0,5.0,4.0,24.0,,6.0,,0.0,3.0,4.0,3.0,12.0,6.0,6.0,16.0,4.0,9.0,0.0,0.0,0.0,2.0,100.0,33.3,0,0.0,521693.0,80462.0,37700.0,70293.0,,,,,,,,,,,,,,,Cash,0,732.0,0,0,0
10875.0,10875.0,10875.0,60.0,15.31,260.49,C,C5,7.0,RENT,66000.0,Not Verified,2016-02-01,Fully Paid,n,debt_consolidation,OR,8.42,2.0,1998-08-01,700.0,704.0,1.0,9.0,,14.0,0.0,1032.0,19.1,35.0,w,2019-03-01,0.0,9.0,1.0,Individual,,,,0.0,0.0,143257.0,1.0,6.0,1.0,1.0,4.0,34362.0,89.0,0.0,2.0,524.0,81.0,5400.0,0.0,1.0,2.0,3.0,11020.0,2676.0,16.4,0.0,22180.0,210.0,154.0,19.0,4.0,3.0,19.0,40.0,4.0,30.0,2.0,1.0,2.0,4.0,7.0,20.0,7.0,12.0,2.0,13.0,0.0,0.0,1.0,1.0,80.0,25.0,0,0.0,163051.0,35394.0,3200.0,38451.0,,,,,,,,,,,,,,,Cash,0,702.0,0,0,1
16000.0,16000.0,16000.0,60.0,8.39,327.42,B,B1,10.0,RENT,180000.0,Not Verified,2016-02-01,Fully Paid,n,credit_card,IN,11.72,0.0,2003-10-01,745.0,749.0,0.0,,,7.0,0.0,21281.0,47.4,11.0,w,2017-09-01,0.0,,1.0,Individual,,,,0.0,0.0,82396.0,0.0,1.0,0.0,0.0,26.0,61081.0,,0.0,0.0,11794.0,42.0,44900.0,0.0,0.0,1.0,0.0,13733.0,13119.0,61.9,0.0,0.0,26.0,148.0,50.0,26.0,0.0,122.0,,10.0,,0.0,3.0,3.0,3.0,3.0,1.0,5.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,100.0,33.3,0,0.0,136257.0,82396.0,34400.0,85897.0,,,,,,,,,,,,,,,Cash,0,747.0,0,0,0
10000.0,10000.0,10000.0,36.0,5.32,301.15,A,A1,1.0,MORTGAGE,85000.0,Not Verified,2016-03-01,Fully Paid,n,debt_consolidation,WA,11.77,0.0,2006-07-01,770.0,774.0,0.0,,,10.0,0.0,10904.0,39.4,20.0,w,2018-07-01,0.0,,1.0,Joint App,135000.0,7.64,Not Verified,0.0,0.0,214756.0,0.0,5.0,0.0,0.0,34.0,28053.0,60.0,0.0,1.0,8350.0,53.0,27700.0,0.0,1.0,0.0,1.0,21476.0,13896.0,44.0,0.0,0.0,101.0,115.0,14.0,14.0,1.0,86.0,,,,0.0,3.0,3.0,3.0,4.0,14.0,4.0,5.0,3.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,262766.0,38957.0,24800.0,46544.0,,,,,,,,,,,,,,,Cash,0,772.0,0,0,0
17000.0,17000.0,17000.0,36.0,9.16,541.87,B,B2,2.0,MORTGAGE,85000.0,Source Verified,2016-03-01,Fully Paid,n,debt_consolidation,CA,18.28,0.0,2000-09-01,685.0,689.0,0.0,60.0,,11.0,0.0,10348.0,89.2,20.0,w,2019-03-01,0.0,83.0,1.0,Joint App,150000.0,12.11,Not Verified,0.0,0.0,388062.0,0.0,2.0,0.0,2.0,13.0,32003.0,72.0,0.0,1.0,5301.0,75.0,11600.0,1.0,7.0,0.0,4.0,35278.0,816.0,91.8,0.0,0.0,143.0,185.0,15.0,13.0,3.0,15.0,83.0,13.0,83.0,1.0,4.0,6.0,4.0,6.0,8.0,6.0,8.0,6.0,11.0,0.0,0.0,0.0,0.0,84.2,75.0,0,0.0,460106.0,42493.0,10000.0,44192.0,,,,,,,,,,,,,,,Cash,0,687.0,0,0,1
3600.0,3600.0,3600.0,36.0,8.39,113.46,B,B1,2.0,RENT,32000.0,Not Verified,2016-02-01,Fully Paid,n,credit_card,WA,17.18,0.0,2006-02-01,755.0,759.0,0.0,,,7.0,0.0,6408.0,15.4,12.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,13383.0,1.0,1.0,1.0,1.0,11.0,6975.0,78.0,1.0,1.0,3538.0,26.0,41600.0,0.0,1.0,0.0,2.0,1912.0,27683.0,16.6,0.0,0.0,92.0,120.0,3.0,3.0,0.0,3.0,,,,0.0,3.0,4.0,5.0,9.0,2.0,6.0,10.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0,0.0,50600.0,13383.0,33200.0,9000.0,,,,,,,,,,,,,,,Cash,0,757.0,0,0,0
6000.0,6000.0,6000.0,36.0,8.39,189.1,B,B1,,MORTGAGE,48390.0,Not Verified,2016-02-01,Fully Paid,n,home_improvement,MA,19.07,0.0,2006-03-01,725.0,729.0,0.0,,96.0,7.0,1.0,5344.0,26.3,15.0,w,2018-10-01,0.0,,1.0,Individual,,,,0.0,0.0,220657.0,0.0,2.0,1.0,1.0,12.0,22885.0,69.0,1.0,1.0,1214.0,53.0,20300.0,0.0,0.0,2.0,2.0,31522.0,9421.0,16.6,0.0,0.0,66.0,75.0,8.0,8.0,2.0,8.0,,3.0,,0.0,2.0,4.0,2.0,4.0,7.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,1,0.0,277799.0,28229.0,11300.0,32999.0,,,,,,,,,,,,,,,Cash,0,727.0,0,0,0
18000.0,18000.0,18000.0,60.0,14.46,423.14,C,C4,3.0,MORTGAGE,75000.0,Source Verified,2016-03-01,Fully Paid,n,home_improvement,WA,17.94,0.0,1997-01-01,710.0,714.0,0.0,33.0,91.0,10.0,1.0,7565.0,35.5,19.0,w,2018-07-01,0.0,,1.0,Individual,,,,0.0,50.0,204271.0,0.0,3.0,0.0,1.0,20.0,36883.0,29.0,2.0,3.0,5606.0,32.0,21300.0,0.0,2.0,2.0,5.0,22697.0,0.0,101.9,0.0,0.0,133.0,229.0,7.0,7.0,1.0,44.0,,7.0,,0.0,1.0,2.0,1.0,1.0,8.0,6.0,9.0,2.0,10.0,0.0,0.0,0.0,2.0,94.7,100.0,1,0.0,251963.0,44448.0,5500.0,65900.0,,,,,,,,,,,,,,,Cash,0,712.0,0,0,1
25000.0,25000.0,25000.0,36.0,7.89,782.15,A,A5,10.0,MORTGAGE,95000.0,Not Verified,2016-03-01,Fully Paid,n,debt_consolidation,FL,11.67,0.0,1995-11-01,760.0,764.0,0.0,,,5.0,0.0,11769.0,75.4,20.0,w,2019-03-01,0.0,,1.0,Joint App,161000.0,11.78,Not Verified,0.0,0.0,307507.0,0.0,2.0,1.0,2.0,8.0,24837.0,73.0,1.0,1.0,11769.0,74.0,15600.0,2.0,2.0,3.0,4.0,61501.0,1331.0,89.8,0.0,0.0,127.0,243.0,12.0,8.0,6.0,68.0,,1.0,,0.0,1.0,1.0,1.0,6.0,5.0,2.0,9.0,1.0,5.0,0.0,0.0,0.0,2.0,100.0,100.0,0,0.0,326851.0,36606.0,13100.0,33851.0,,,,,,,,,,,,,,,Cash,0,762.0,0,0,0
14400.0,14400.0,14400.0,36.0,13.67,489.86,C,C3,10.0,MORTGAGE,36000.0,Verified,2016-03-01,Fully Paid,n,debt_consolidation,OH,13.13,0.0,2005-02-01,670.0,674.0,3.0,,114.0,9.0,1.0,12438.0,51.8,19.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,86845.0,0.0,0.0,0.0,0.0,67.0,0.0,,0.0,5.0,2952.0,52.0,24000.0,1.0,0.0,5.0,5.0,9649.0,2559.0,80.2,0.0,0.0,88.0,132.0,19.0,19.0,2.0,19.0,,0.0,,0.0,6.0,7.0,6.0,10.0,5.0,8.0,12.0,7.0,9.0,0.0,0.0,0.0,0.0,100.0,83.3,1,0.0,103891.0,12438.0,12900.0,0.0,,,,,,,,,,,,,,,Cash,0,672.0,0,0,0
24000.0,24000.0,24000.0,60.0,7.89,485.38,A,A5,10.0,MORTGAGE,95000.0,Not Verified,2016-02-01,Fully Paid,n,credit_card,OK,16.69,0.0,2001-01-01,725.0,729.0,0.0,,,11.0,0.0,23675.0,75.9,22.0,w,2018-07-01,0.0,,1.0,Individual,,,,0.0,0.0,262546.0,1.0,3.0,0.0,0.0,30.0,19720.0,42.0,0.0,1.0,9651.0,56.0,31200.0,0.0,0.0,1.0,2.0,26255.0,5385.0,78.6,0.0,0.0,143.0,181.0,22.0,5.0,2.0,80.0,,5.0,,0.0,3.0,4.0,3.0,5.0,10.0,7.0,10.0,4.0,11.0,0.0,0.0,0.0,1.0,100.0,100.0,0,0.0,298046.0,43395.0,25200.0,46846.0,,,,,,,,,,,,,,,Cash,0,727.0,0,0,0
8000.0,8000.0,8000.0,36.0,5.32,240.92,A,A1,2.0,MORTGAGE,150000.0,Not Verified,2016-02-01,Fully Paid,n,debt_consolidation,NV,4.93,0.0,2002-09-01,725.0,729.0,0.0,,101.0,12.0,1.0,7938.0,20.6,21.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,256996.0,1.0,1.0,1.0,2.0,9.0,9974.0,75.0,1.0,4.0,5137.0,35.0,38600.0,1.0,1.0,1.0,6.0,21416.0,15099.0,30.1,0.0,0.0,161.0,161.0,2.0,2.0,2.0,13.0,,9.0,,0.0,2.0,7.0,3.0,4.0,6.0,10.0,13.0,7.0,12.0,0.0,0.0,0.0,2.0,100.0,0.0,1,0.0,301559.0,17912.0,21600.0,13299.0,,,,,,,,,,,,,,,Cash,0,727.0,0,0,0
7000.0,7000.0,7000.0,36.0,9.16,223.12,B,B2,8.0,MORTGAGE,105000.0,Source Verified,2016-02-01,Fully Paid,n,debt_consolidation,FL,12.83,3.0,2004-12-01,670.0,674.0,0.0,12.0,,6.0,0.0,7321.0,62.0,19.0,w,2019-03-01,0.0,12.0,1.0,Individual,,,,0.0,0.0,55955.0,0.0,1.0,1.0,1.0,8.0,48634.0,,1.0,1.0,7249.0,62.0,11800.0,0.0,2.0,1.0,2.0,9326.0,4479.0,62.0,0.0,0.0,120.0,134.0,7.0,7.0,3.0,7.0,14.0,8.0,14.0,4.0,2.0,2.0,5.0,9.0,5.0,5.0,11.0,2.0,6.0,0.0,0.0,3.0,2.0,78.9,20.0,0,0.0,64881.0,55955.0,11800.0,53081.0,,,,,,,,,,,,,,,Cash,0,672.0,0,0,1
10000.0,10000.0,10000.0,36.0,5.32,301.15,A,A1,8.0,MORTGAGE,120000.0,Not Verified,2016-02-01,Fully Paid,n,credit_card,IL,16.09,0.0,1996-02-01,730.0,734.0,1.0,36.0,,16.0,0.0,29540.0,42.6,35.0,w,2019-03-01,0.0,76.0,1.0,Individual,,,,0.0,0.0,80581.0,1.0,7.0,0.0,0.0,25.0,51041.0,69.0,2.0,3.0,8023.0,56.0,69400.0,0.0,0.0,2.0,3.0,5036.0,29114.0,45.3,0.0,0.0,133.0,240.0,0.0,0.0,1.0,71.0,,0.0,36.0,0.0,4.0,6.0,5.0,7.0,19.0,9.0,14.0,6.0,16.0,0.0,0.0,0.0,2.0,91.4,20.0,0,0.0,143015.0,80581.0,53200.0,73615.0,,,,,,,,,,,,,,,Cash,0,732.0,0,0,1
35000.0,35000.0,34850.0,36.0,18.25,1269.73,D,D3,10.0,OWN,145000.0,Source Verified,2016-02-01,Fully Paid,n,home_improvement,NY,9.15,0.0,1997-11-01,700.0,704.0,4.0,25.0,,14.0,0.0,7246.0,19.3,27.0,f,2019-03-01,0.0,27.0,1.0,Individual,,,,0.0,0.0,34734.0,5.0,1.0,0.0,1.0,22.0,27488.0,,6.0,8.0,1536.0,19.0,38100.0,5.0,0.0,14.0,9.0,2481.0,19654.0,17.1,0.0,0.0,142.0,219.0,0.0,0.0,2.0,2.0,31.0,1.0,31.0,4.0,4.0,8.0,7.0,9.0,10.0,13.0,15.0,8.0,14.0,0.0,0.0,0.0,6.0,86.4,0.0,0,0.0,75989.0,34734.0,23600.0,37889.0,,,,,,,,,,,,,,,Cash,0,702.0,0,0,1
7000.0,7000.0,7000.0,36.0,9.75,225.05,B,B3,,RENT,16590.0,Verified,2016-03-01,Fully Paid,n,credit_card,NJ,29.09,0.0,1994-11-01,720.0,724.0,0.0,47.0,,14.0,0.0,9484.0,33.0,27.0,w,2019-02-01,0.0,47.0,1.0,Individual,,,,0.0,0.0,11239.0,0.0,1.0,0.0,0.0,25.0,1755.0,36.0,3.0,5.0,4728.0,34.0,28700.0,0.0,0.0,2.0,5.0,1124.0,6772.0,41.1,0.0,0.0,25.0,255.0,9.0,9.0,0.0,9.0,47.0,9.0,47.0,0.0,1.0,4.0,3.0,10.0,1.0,13.0,26.0,4.0,14.0,0.0,0.0,0.0,3.0,96.3,33.3,0,0.0,33560.0,11239.0,11500.0,4860.0,,,,,,,,,,,,,,,Cash,0,722.0,0,0,1
12000.0,12000.0,12000.0,36.0,12.99,404.27,C,C2,2.0,RENT,35000.0,Source Verified,2016-02-01,Charged Off,n,credit_card,CA,33.54,0.0,2006-05-01,670.0,674.0,1.0,,,19.0,0.0,24069.0,35.9,27.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,30684.0,1.0,2.0,0.0,0.0,29.0,6615.0,34.0,1.0,7.0,5728.0,36.0,67100.0,0.0,0.0,1.0,7.0,1705.0,37931.0,35.4,0.0,0.0,102.0,117.0,3.0,3.0,0.0,15.0,,3.0,,0.0,6.0,7.0,13.0,15.0,4.0,17.0,23.0,7.0,19.0,0.0,0.0,0.0,1.0,100.0,23.1,0,0.0,86467.0,30684.0,58700.0,19367.0,,,,,,,,,,,,,,,Cash,1,672.0,0,0,0
25000.0,25000.0,25000.0,60.0,19.99,662.21,E,E1,10.0,RENT,70000.0,Source Verified,2016-02-01,Current,n,debt_consolidation,CA,14.7,0.0,2004-10-01,675.0,679.0,0.0,,,13.0,0.0,28211.0,44.8,17.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,28211.0,2.0,0.0,0.0,0.0,27.0,0.0,,3.0,3.0,5009.0,45.0,56200.0,0.0,0.0,0.0,3.0,2170.0,14182.0,52.5,0.0,0.0,131.0,136.0,4.0,4.0,0.0,4.0,,,,0.0,7.0,10.0,7.0,7.0,3.0,13.0,14.0,10.0,13.0,0.0,0.0,0.0,3.0,100.0,85.7,0,0.0,56200.0,28211.0,35200.0,0.0,,,,,,,,,,,,,,,Cash,0,677.0,0,0,0
7000.0,7000.0,7000.0,36.0,6.49,214.52,A,A2,4.0,MORTGAGE,53000.0,Source Verified,2016-03-01,Fully Paid,n,credit_card,OH,17.96,0.0,1996-10-01,685.0,689.0,1.0,27.0,,5.0,0.0,10307.0,38.7,13.0,w,2019-03-01,0.0,27.0,1.0,Individual,,,,0.0,0.0,28467.0,0.0,1.0,0.0,0.0,25.0,18160.0,72.0,0.0,0.0,4749.0,55.0,26600.0,0.0,3.0,1.0,0.0,5693.0,16293.0,38.7,0.0,0.0,122.0,232.0,46.0,25.0,2.0,46.0,,2.0,,1.0,3.0,3.0,4.0,4.0,6.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,92.3,75.0,0,0.0,51793.0,28467.0,26600.0,25193.0,,,,,,,,,,,,,,,Cash,0,687.0,0,0,1
5000.0,5000.0,5000.0,36.0,9.75,160.75,B,B3,8.0,RENT,20000.0,Source Verified,2016-02-01,Fully Paid,n,debt_consolidation,CO,29.47,0.0,2001-05-01,685.0,689.0,0.0,,100.0,11.0,1.0,7577.0,65.3,14.0,w,2019-02-01,0.0,,1.0,Individual,,,,0.0,0.0,12517.0,0.0,3.0,0.0,1.0,22.0,4940.0,36.0,0.0,1.0,2764.0,50.0,11600.0,0.0,0.0,0.0,2.0,1565.0,891.0,83.2,0.0,0.0,177.0,81.0,23.0,22.0,0.0,65.0,,,,0.0,2.0,5.0,2.0,2.0,4.0,8.0,10.0,5.0,11.0,0.0,0.0,0.0,0.0,100.0,100.0,1,0.0,25200.0,12517.0,5300.0,13600.0,,,,,,,,,,,,,,,Cash,0,687.0,0,0,0
25200.0,25200.0,25200.0,60.0,9.16,525.07,B,B2,,MORTGAGE,115000.0,Not Verified,2016-03-01,Current,n,home_improvement,CA,1.22,0.0,2002-01-01,685.0,689.0,0.0,24.0,,10.0,0.0,3845.0,13.2,20.0,w,2019-03-01,0.0,71.0,1.0,Individual,,,,0.0,0.0,3845.0,1.0,0.0,0.0,0.0,132.0,0.0,,1.0,3.0,3185.0,13.0,29200.0,1.0,0.0,0.0,3.0,641.0,19555.0,16.4,0.0,0.0,132.0,143.0,2.0,2.0,0.0,2.0,71.0,23.0,24.0,1.0,3.0,3.0,4.0,7.0,1.0,10.0,17.0,3.0,10.0,0.0,0.0,0.0,1.0,65.0,25.0,0,0.0,29200.0,3845.0,23400.0,0.0,,,,,,,,,,,,,,,Cash,0,687.0,0,0,1
10000.0,10000.0,10000.0,36.0,13.67,340.18,C,C3,10.0,MORTGAGE,38000.0,Verified,2016-03-01,Fully Paid,n,home_improvement,FL,11.43,1.0,1998-11-01,730.0,734.0,0.0,16.0,,9.0,0.0,2671.0,25.2,19.0,w,2017-03-01,0.0,,1.0,Individual,,,,0.0,0.0,23938.0,0.0,1.0,1.0,1.0,10.0,6566.0,82.0,3.0,5.0,2392.0,50.0,11600.0,1.0,0.0,3.0,6.0,2992.0,8629.0,25.9,0.0,0.0,172.0,207.0,7.0,7.0,3.0,7.0,16.0,6.0,16.0,0.0,3.0,3.0,5.0,9.0,3.0,7.0,13.0,3.0,9.0,0.0,0.0,0.0,4.0,88.9,0.0,0,0.0,37600.0,9237.0,11300.0,8000.0,,,,,,,,,,,,,,,Cash,0,732.0,0,0,1
4725.0,4725.0,4725.0,36.0,14.46,162.55,C,C4,4.0,MORTGAGE,130000.0,Source Verified,2016-02-01,Fully Paid,n,debt_consolidation,SC,13.8,0.0,1985-11-01,690.0,694.0,1.0,32.0,,7.0,0.0,1794.0,32.0,27.0,w,2016-07-01,0.0,32.0,1.0,Individual,,,,0.0,0.0,223706.0,2.0,2.0,2.0,3.0,6.0,70177.0,94.0,2.0,3.0,1284.0,84.0,5600.0,3.0,0.0,3.0,7.0,31958.0,3506.0,33.8,0.0,0.0,127.0,363.0,3.0,3.0,7.0,3.0,47.0,3.0,47.0,5.0,3.0,3.0,3.0,6.0,11.0,4.0,9.0,3.0,7.0,0.0,0.0,0.0,5.0,74.1,33.3,0,0.0,236468.0,71971.0,5300.0,77495.0,,,,,,,,,,,,,,,Cash,0,692.0,0,0,1
6875.0,6875.0,6875.0,36.0,9.16,219.14,B,B2,6.0,MORTGAGE,30000.0,Not Verified,2016-02-01,Fully Paid,n,debt_consolidation,PA,23.06,0.0,2005-04-01,760.0,764.0,2.0,,,8.0,0.0,2966.0,13.1,11.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,135952.0,2.0,2.0,0.0,1.0,14.0,5549.0,39.0,2.0,2.0,1864.0,24.0,22600.0,0.0,0.0,2.0,3.0,16994.0,758.0,77.0,0.0,0.0,35.0,130.0,1.0,1.0,1.0,123.0,,1.0,,0.0,2.0,3.0,2.0,3.0,2.0,4.0,7.0,3.0,8.0,0.0,0.0,0.0,2.0,100.0,50.0,0,0.0,177874.0,8864.0,3300.0,14425.0,,,,,,,,,,,,,,,Cash,0,762.0,0,0,0
14400.0,14400.0,14400.0,60.0,12.99,327.58,C,C2,10.0,MORTGAGE,60000.0,Not Verified,2016-02-01,Late (31-120 days),n,debt_consolidation,MN,19.22,1.0,1991-11-01,705.0,709.0,2.0,16.0,,15.0,0.0,14748.0,57.4,24.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,314588.0,1.0,1.0,0.0,1.0,23.0,14533.0,71.0,1.0,4.0,2224.0,64.0,25700.0,3.0,0.0,4.0,5.0,24199.0,5928.0,48.9,0.0,0.0,103.0,291.0,6.0,6.0,3.0,6.0,,0.0,,0.0,4.0,10.0,5.0,9.0,2.0,13.0,19.0,10.0,14.0,0.0,0.0,0.0,1.0,95.5,60.0,0,0.0,361106.0,29281.0,11600.0,20406.0,,,,,,,,,,,,,,,Cash,1,707.0,0,0,1
