loan_amnt,term,int_rate,grade,annual_inc,dti,fico_score,open_acc,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,home_ownership,addr_state,emp_length,acc_now_delinq,mort_acc,had_hardship,purpose,bad_loan
14075.0, 60 months,14.85,C,30600.0,26.27,717.0,7.0,33.5,0.0,0.0,0.0,MORTGAGE,FL,,0.0,0.0,0,debt_consolidation,1
11200.0, 36 months,13.44,C,28026.0,8.44,702.0,4.0,80.3,0.0,0.0,0.0,MORTGAGE,CA,,0.0,2.0,0,credit_card,0
11675.0, 60 months,17.97,D,50000.0,33.29,692.0,12.0,41.0,2.0,0.0,0.0,RENT,AZ,10.0,0.0,0.0,0,debt_consolidation,0
16050.0, 36 months,8.49,B,43000.0,28.36,677.0,16.0,21.5,2.0,0.0,1.0,OWN,FL,1.0,0.0,0.0,0,debt_consolidation,0
6000.0, 36 months,6.99,A,77000.0,8.95,722.0,8.0,75.4,0.0,0.0,0.0,OWN,CA,8.0,0.0,4.0,0,other,0
7025.0, 36 months,14.85,C,23427.0,20.65,672.0,5.0,56.3,0.0,1.0,0.0,OWN,AZ,10.0,0.0,0.0,0,other,0
15000.0, 36 months,9.17,B,110000.0,5.41,662.0,10.0,85.7,1.0,0.0,0.0,MORTGAGE,MA,4.0,0.0,2.0,0,home_improvement,0
30000.0, 36 months,11.99,C,77000.0,23.74,697.0,18.0,74.5,0.0,0.0,0.0,RENT,CA,10.0,0.0,0.0,0,credit_card,0
9200.0, 36 months,12.88,C,50000.0,23.16,667.0,10.0,78.0,0.0,0.0,0.0,MORTGAGE,LA,3.0,0.0,1.0,0,credit_card,0
15000.0, 60 months,16.59,D,34880.0,11.29,697.0,19.0,32.6,1.0,2.0,0.0,OWN,NV,,0.0,3.0,0,debt_consolidation,0
10000.0, 60 months,14.85,C,39000.0,30.68,717.0,26.0,50.3,0.0,0.0,0.0,MORTGAGE,WI,8.0,0.0,6.0,0,home_improvement,0
10000.0, 36 months,15.77,D,36048.0,31.89,672.0,7.0,40.8,0.0,0.0,0.0,RENT,FL,,0.0,0.0,0,vacation,0
10000.0, 36 months,8.49,B,120000.0,35.56,722.0,26.0,63.0,1.0,0.0,0.0,MORTGAGE,CT,10.0,0.0,4.0,0,credit_card,0
15000.0, 36 months,11.48,B,65000.0,2.01,672.0,8.0,44.0,0.0,0.0,0.0,MORTGAGE,MT,10.0,0.0,3.0,0,credit_card,0
30375.0, 36 months,16.59,D,120000.0,19.82,667.0,20.0,30.3,1.0,0.0,0.0,MORTGAGE,NJ,7.0,0.0,5.0,0,debt_consolidation,0
18000.0, 36 months,9.17,B,140000.0,10.05,702.0,17.0,60.2,1.0,0.0,0.0,MORTGAGE,NJ,10.0,0.0,3.0,0,debt_consolidation,0
10000.0, 36 months,6.99,A,90000.0,12.32,727.0,7.0,89.1,0.0,0.0,0.0,RENT,CA,9.0,0.0,0.0,0,debt_consolidation,0
35000.0, 36 months,11.48,B,112000.0,15.66,692.0,9.0,62.4,0.0,1.0,0.0,MORTGAGE,CO,3.0,0.0,6.0,0,credit_card,0
21000.0, 36 months,9.8,B,127000.0,23.94,692.0,23.0,25.7,1.0,0.0,1.0,MORTGAGE,CA,5.0,0.0,0.0,0,house,0
5000.0, 36 months,11.99,C,44268.0,20.36,682.0,8.0,71.0,2.0,0.0,0.0,MORTGAGE,NJ,,0.0,6.0,0,home_improvement,0
21000.0, 36 months,14.85,C,67000.0,36.24,692.0,20.0,64.8,1.0,0.0,0.0,OWN,OH,1.0,0.0,3.0,0,debt_consolidation,0
7000.0, 36 months,8.49,B,70000.0,18.04,677.0,9.0,79.3,0.0,0.0,0.0,MORTGAGE,OH,2.0,0.0,1.0,0,credit_card,1
20000.0, 36 months,9.8,B,58000.0,26.98,662.0,17.0,72.1,0.0,0.0,0.0,RENT,AK,10.0,0.0,0.0,0,debt_consolidation,0
28000.0, 60 months,17.97,D,120000.0,21.82,687.0,34.0,66.7,1.0,0.0,0.0,MORTGAGE,OR,10.0,0.0,1.0,0,credit_card,0
25000.0, 60 months,16.59,D,62000.0,34.59,712.0,12.0,71.4,0.0,0.0,0.0,RENT,MD,3.0,0.0,0.0,0,debt_consolidation,0
3600.0, 36 months,9.17,B,65986.0,11.46,672.0,16.0,12.2,1.0,0.0,1.0,OWN,TX,10.0,0.0,5.0,0,home_improvement,0
13925.0, 36 months,19.89,E,80000.0,21.77,682.0,8.0,96.0,2.0,0.0,0.0,MORTGAGE,MO,10.0,0.0,3.0,0,debt_consolidation,0
20000.0, 60 months,21.48,E,120000.0,14.71,692.0,13.0,88.4,4.0,0.0,0.0,RENT,CA,1.0,0.0,3.0,0,debt_consolidation,0
24925.0, 60 months,24.24,F,78000.0,25.85,662.0,8.0,19.9,1.0,0.0,1.0,RENT,CA,10.0,0.0,0.0,0,debt_consolidation,0
30225.0, 60 months,28.99,G,83400.0,21.56,697.0,8.0,49.0,1.0,0.0,1.0,RENT,NY,10.0,0.0,1.0,0,debt_consolidation,0
9600.0, 36 months,6.49,A,130000.0,15.88,767.0,11.0,48.9,2.0,0.0,0.0,MORTGAGE,AL,10.0,0.0,1.0,0,credit_card,0
12000.0, 36 months,8.49,B,100000.0,14.53,727.0,6.0,48.7,0.0,0.0,0.0,MORTGAGE,CA,6.0,0.0,1.0,0,credit_card,0
30000.0, 36 months,17.27,D,88000.0,28.06,672.0,11.0,62.5,0.0,0.0,0.0,MORTGAGE,TX,1.0,0.0,1.0,0,debt_consolidation,0
16000.0, 60 months,12.88,C,75000.0,33.82,677.0,16.0,92.0,2.0,0.0,0.0,MORTGAGE,CA,7.0,0.0,2.0,0,debt_consolidation,0
10000.0, 36 months,9.8,B,38480.0,23.71,717.0,17.0,80.3,0.0,0.0,0.0,RENT,VA,5.0,0.0,0.0,0,credit_card,1
8000.0, 36 months,9.17,B,90000.0,8.37,662.0,11.0,69.9,0.0,0.0,0.0,RENT,NY,2.0,0.0,1.0,0,credit_card,0
5400.0, 36 months,14.85,C,53000.0,28.83,712.0,24.0,51.3,0.0,0.0,0.0,RENT,OR,3.0,0.0,0.0,0,debt_consolidation,0
21000.0, 60 months,21.48,E,78000.0,20.74,707.0,17.0,79.4,2.0,0.0,0.0,MORTGAGE,IL,3.0,0.0,4.0,0,debt_consolidation,1
4800.0, 36 months,9.8,B,33000.0,6.91,697.0,7.0,34.4,0.0,0.0,1.0,RENT,NY,8.0,0.0,0.0,0,debt_consolidation,0
10000.0, 36 months,11.48,B,70000.0,28.27,667.0,13.0,60.9,0.0,0.0,0.0,MORTGAGE,WI,10.0,0.0,1.0,0,credit_card,0
13700.0, 36 months,17.97,D,38500.0,21.13,667.0,12.0,83.5,1.0,0.0,0.0,RENT,AZ,,0.0,0.0,0,debt_consolidation,1
15000.0, 36 months,13.99,C,62000.0,27.75,662.0,8.0,72.3,0.0,0.0,0.0,RENT,AK,8.0,0.0,0.0,0,debt_consolidation,1
12000.0, 60 months,18.49,D,25000.0,34.9,662.0,9.0,77.1,2.0,0.0,0.0,RENT,NY,10.0,0.0,0.0,0,debt_consolidation,0
12000.0, 36 months,7.91,A,46105.0,15.85,702.0,23.0,38.4,0.0,0.0,0.0,MORTGAGE,VA,,0.0,3.0,0,other,0
8500.0, 36 months,6.99,A,45000.0,14.61,692.0,7.0,50.1,0.0,0.0,0.0,RENT,SC,1.0,0.0,1.0,0,debt_consolidation,0
18000.0, 60 months,11.99,C,80000.0,14.41,692.0,12.0,58.3,1.0,2.0,0.0,MORTGAGE,NY,10.0,0.0,1.0,0,debt_consolidation,0
12500.0, 60 months,15.77,D,25000.0,7.44,697.0,2.0,92.1,0.0,0.0,0.0,MORTGAGE,GA,,0.0,2.0,0,debt_consolidation,0
15000.0, 36 months,10.78,B,35000.0,10.91,682.0,5.0,38.0,0.0,0.0,1.0,RENT,NY,4.0,0.0,0.0,0,credit_card,1
35000.0, 36 months,8.49,B,90000.0,15.71,707.0,16.0,18.3,0.0,0.0,0.0,OWN,TX,10.0,0.0,4.0,0,debt_consolidation,0
8000.0, 36 months,6.99,A,119000.0,7.48,687.0,6.0,38.0,0.0,2.0,0.0,RENT,NY,3.0,0.0,0.0,0,debt_consolidation,0
18000.0, 36 months,13.99,C,90000.0,37.49,717.0,16.0,47.3,0.0,0.0,0.0,MORTGAGE,MO,8.0,0.0,2.0,0,credit_card,0
11425.0, 60 months,17.97,D,38500.0,15.8,682.0,10.0,29.7,2.0,1.0,2.0,RENT,PA,2.0,0.0,0.0,0,debt_consolidation,1
10000.0, 36 months,7.49,A,115000.0,21.04,702.0,13.0,41.2,0.0,0.0,0.0,MORTGAGE,IL,1.0,0.0,3.0,0,home_improvement,0
16000.0, 60 months,15.77,D,65000.0,13.77,752.0,20.0,18.8,2.0,0.0,0.0,OWN,OH,9.0,0.0,0.0,0,credit_card,0
20000.0, 60 months,12.88,C,61339.0,2.11,682.0,3.0,67.0,2.0,0.0,0.0,MORTGAGE,CT,2.0,0.0,3.0,0,home_improvement,0
12000.0, 36 months,7.49,A,48000.0,25.05,687.0,27.0,31.0,1.0,1.0,0.0,MORTGAGE,AZ,,0.0,1.0,0,debt_consolidation,0
23450.0, 60 months,15.77,D,65440.0,30.92,742.0,8.0,89.7,0.0,0.0,0.0,MORTGAGE,FL,10.0,0.0,2.0,0,debt_consolidation,0
19300.0, 60 months,15.77,D,42000.0,34.4,682.0,8.0,80.7,0.0,0.0,0.0,MORTGAGE,TX,7.0,0.0,2.0,0,debt_consolidation,0
4500.0, 36 months,16.59,D,50000.0,8.35,682.0,12.0,30.0,0.0,1.0,0.0,RENT,OH,1.0,0.0,0.0,0,debt_consolidation,1
23850.0, 60 months,19.48,E,53000.0,26.02,662.0,10.0,30.0,3.0,1.0,0.0,MORTGAGE,FL,6.0,0.0,1.0,0,debt_consolidation,0
19525.0, 36 months,13.44,C,39072.0,20.42,757.0,8.0,44.5,0.0,0.0,0.0,MORTGAGE,FL,,0.0,1.0,0,debt_consolidation,0
28000.0, 60 months,19.89,E,125000.0,17.67,672.0,16.0,54.0,0.0,0.0,0.0,MORTGAGE,CO,6.0,0.0,2.0,0,debt_consolidation,0
24000.0, 36 months,13.99,C,78600.0,11.36,667.0,7.0,95.0,2.0,0.0,0.0,MORTGAGE,SC,1.0,0.0,1.0,0,credit_card,0
35000.0, 60 months,17.97,D,116000.0,18.08,692.0,14.0,42.7,0.0,0.0,0.0,MORTGAGE,IL,8.0,0.0,4.0,0,credit_card,0
19000.0, 60 months,16.59,D,55000.0,31.72,667.0,10.0,79.6,0.0,0.0,0.0,MORTGAGE,AZ,10.0,0.0,7.0,0,credit_card,0
16800.0, 36 months,7.91,A,78000.0,13.8,682.0,10.0,48.8,0.0,1.0,0.0,MORTGAGE,CA,9.0,0.0,3.0,0,debt_consolidation,0
10000.0, 36 months,7.91,A,75000.0,26.19,697.0,9.0,69.0,0.0,1.0,1.0,MORTGAGE,ME,10.0,0.0,1.0,0,debt_consolidation,0
12000.0, 36 months,8.49,B,52000.0,23.1,682.0,14.0,31.0,2.0,0.0,1.0,MORTGAGE,MI,8.0,0.0,1.0,0,debt_consolidation,1
28000.0, 36 months,6.49,A,130000.0,15.89,702.0,27.0,53.0,1.0,1.0,0.0,MORTGAGE,MI,10.0,0.0,5.0,0,credit_card,0
8000.0, 36 months,11.99,C,48000.0,8.78,677.0,6.0,73.3,0.0,0.0,0.0,MORTGAGE,AR,8.0,0.0,3.0,0,debt_consolidation,0
35000.0, 60 months,16.59,D,190000.0,13.38,712.0,16.0,44.0,0.0,0.0,0.0,OWN,MI,3.0,0.0,0.0,0,credit_card,0
10200.0, 60 months,14.85,C,37500.0,17.92,682.0,36.0,44.8,0.0,2.0,0.0,MORTGAGE,AL,6.0,0.0,3.0,0,debt_consolidation,1
11000.0, 36 months,6.49,A,62000.0,16.59,702.0,8.0,63.8,0.0,0.0,0.0,RENT,NY,3.0,0.0,0.0,0,debt_consolidation,0
34300.0, 60 months,18.49,D,78000.0,20.63,682.0,11.0,37.4,1.0,1.0,0.0,RENT,AZ,5.0,0.0,0.0,0,debt_consolidation,0
25000.0, 36 months,13.44,C,176000.0,15.91,707.0,9.0,90.8,0.0,0.0,0.0,MORTGAGE,MD,1.0,0.0,3.0,0,debt_consolidation,0
8000.0, 36 months,13.44,C,95000.0,38.42,682.0,14.0,62.8,0.0,0.0,0.0,RENT,FL,4.0,0.0,0.0,0,debt_consolidation,0
8000.0, 36 months,11.48,B,125000.0,38.65,677.0,13.0,99.2,0.0,1.0,0.0,MORTGAGE,GA,5.0,0.0,3.0,0,debt_consolidation,0
11500.0, 36 months,18.49,D,32000.0,38.45,662.0,19.0,69.0,0.0,0.0,0.0,MORTGAGE,TX,3.0,0.0,0.0,0,debt_consolidation,0
18025.0, 36 months,13.44,C,48000.0,24.95,662.0,15.0,59.7,0.0,0.0,1.0,MORTGAGE,IN,1.0,0.0,1.0,0,credit_card,0
9400.0, 36 months,11.48,B,100000.0,14.77,712.0,6.0,48.5,0.0,0.0,1.0,RENT,TX,10.0,0.0,0.0,0,debt_consolidation,0
9000.0, 36 months,6.99,A,75000.0,11.82,792.0,5.0,14.6,0.0,0.0,0.0,MORTGAGE,CO,10.0,0.0,5.0,0,debt_consolidation,0
18000.0, 36 months,12.88,C,49583.0,38.45,677.0,6.0,87.0,0.0,0.0,0.0,OWN,WA,10.0,0.0,5.0,0,debt_consolidation,0
7700.0, 36 months,11.48,B,90000.0,12.02,662.0,7.0,95.9,2.0,0.0,0.0,RENT,CA,5.0,0.0,0.0,0,credit_card,0
5000.0, 36 months,9.8,B,47000.0,16.47,702.0,7.0,52.7,0.0,0.0,0.0,MORTGAGE,FL,2.0,0.0,1.0,0,debt_consolidation,0
15000.0, 36 months,21.48,E,75000.0,14.97,672.0,14.0,30.2,3.0,0.0,2.0,MORTGAGE,VA,8.0,0.0,3.0,0,small_business,1
8000.0, 36 months,13.99,C,90000.0,2.55,662.0,5.0,87.9,1.0,0.0,2.0,OWN,GA,7.0,0.0,5.0,0,debt_consolidation,0
8000.0, 36 months,13.44,C,98500.0,9.23,667.0,18.0,41.2,1.0,0.0,2.0,RENT,NY,10.0,0.0,0.0,0,debt_consolidation,0
10000.0, 36 months,17.97,D,80000.0,9.62,662.0,27.0,35.6,4.0,1.0,0.0,RENT,MI,1.0,0.0,0.0,0,debt_consolidation,0
10000.0, 36 months,8.49,B,100000.0,5.27,672.0,9.0,35.1,0.0,0.0,0.0,RENT,CA,10.0,0.0,0.0,0,debt_consolidation,0
15000.0, 60 months,12.88,C,55000.0,32.05,667.0,10.0,69.0,1.0,0.0,1.0,MORTGAGE,PA,10.0,0.0,1.0,0,debt_consolidation,1
16000.0, 36 months,11.48,B,36400.0,9.96,702.0,4.0,59.8,0.0,0.0,0.0,RENT,NY,5.0,0.0,0.0,0,credit_card,0
28050.0, 60 months,18.99,E,159500.0,11.62,672.0,17.0,22.6,2.0,0.0,2.0,RENT,GA,1.0,0.0,2.0,0,debt_consolidation,0
19200.0, 60 months,14.85,C,48961.0,25.47,727.0,11.0,90.5,0.0,0.0,0.0,MORTGAGE,WI,5.0,0.0,1.0,0,debt_consolidation,1
12000.0, 60 months,13.44,C,35000.0,29.8,662.0,10.0,75.3,1.0,0.0,1.0,RENT,OK,2.0,0.0,0.0,0,debt_consolidation,0
15000.0, 36 months,9.17,B,50000.0,18.44,732.0,14.0,42.3,0.0,0.0,0.0,MORTGAGE,KY,8.0,0.0,2.0,0,debt_consolidation,0
6000.0, 36 months,6.49,A,90000.0,6.55,682.0,13.0,6.5,0.0,0.0,2.0,RENT,UT,10.0,0.0,0.0,0,debt_consolidation,0
20000.0, 36 months,10.78,B,231000.0,20.09,692.0,16.0,76.8,2.0,0.0,0.0,MORTGAGE,ME,10.0,0.0,4.0,0,debt_consolidation,0
10400.0, 60 months,15.77,D,55000.0,11.35,697.0,10.0,47.6,2.0,0.0,0.0,RENT,OH,2.0,0.0,1.0,0,debt_consolidation,1
15000.0, 36 months,9.8,B,92000.0,6.17,662.0,9.0,72.8,0.0,0.0,3.0,RENT,CA,4.0,0.0,2.0,0,credit_card,0
13200.0, 60 months,13.99,C,60000.0,16.98,682.0,5.0,88.8,1.0,0.0,0.0,RENT,NJ,8.0,0.0,0.0,0,debt_consolidation,0
15000.0, 60 months,11.99,C,47000.0,10.11,692.0,8.0,43.5,1.0,0.0,0.0,RENT,MD,2.0,0.0,2.0,0,credit_card,0
25000.0, 36 months,13.44,C,70000.0,22.15,757.0,9.0,10.5,1.0,0.0,0.0,RENT,OK,3.0,0.0,0.0,0,debt_consolidation,1
2950.0, 36 months,13.99,C,70000.0,20.47,672.0,11.0,41.0,0.0,0.0,0.0,RENT,TX,10.0,0.0,0.0,0,credit_card,0
12500.0, 36 months,9.17,B,34000.0,12.9,712.0,9.0,58.7,0.0,0.0,0.0,RENT,IN,5.0,0.0,0.0,0,debt_consolidation,0
12000.0, 36 months,12.88,C,160000.0,18.95,667.0,16.0,67.9,0.0,0.0,0.0,MORTGAGE,GA,2.0,0.0,4.0,0,debt_consolidation,1
35000.0, 36 months,13.99,C,83000.0,15.49,717.0,14.0,60.1,0.0,0.0,0.0,MORTGAGE,MA,4.0,0.0,1.0,0,debt_consolidation,0
11000.0, 60 months,19.89,E,40000.0,27.3,667.0,8.0,40.6,1.0,0.0,0.0,RENT,NC,5.0,0.0,0.0,0,debt_consolidation,0
8800.0, 36 months,7.49,A,64000.0,12.43,717.0,9.0,45.6,0.0,0.0,0.0,MORTGAGE,MN,8.0,0.0,1.0,0,debt_consolidation,0
30150.0, 60 months,21.48,E,67000.0,22.01,677.0,11.0,94.0,0.0,0.0,0.0,MORTGAGE,FL,10.0,0.0,4.0,0,credit_card,0
24000.0, 36 months,6.49,A,155000.0,27.15,697.0,25.0,55.1,1.0,0.0,0.0,MORTGAGE,MN,10.0,0.0,3.0,0,credit_card,0
15000.0, 36 months,6.49,A,60000.0,15.86,697.0,7.0,38.4,0.0,0.0,0.0,MORTGAGE,AZ,10.0,0.0,6.0,0,credit_card,0
12000.0, 36 months,9.8,B,65000.0,7.37,672.0,8.0,50.0,1.0,0.0,1.0,MORTGAGE,FL,5.0,0.0,1.0,0,debt_consolidation,0
24000.0, 36 months,9.17,B,195000.0,12.54,677.0,17.0,38.1,1.0,0.0,0.0,RENT,TX,10.0,0.0,3.0,0,other,1
7000.0, 36 months,6.99,A,79000.0,21.67,712.0,18.0,29.2,0.0,0.0,0.0,MORTGAGE,CO,1.0,0.0,3.0,0,debt_consolidation,0
12000.0, 36 months,7.49,A,41000.0,5.71,682.0,11.0,0.4,0.0,0.0,0.0,MORTGAGE,UT,,0.0,4.0,0,credit_card,0
10100.0, 36 months,5.32,A,45000.0,9.47,707.0,10.0,32.2,0.0,1.0,0.0,MORTGAGE,NY,10.0,0.0,2.0,0,debt_consolidation,0
10000.0, 36 months,9.8,B,100000.0,4.84,667.0,9.0,89.7,0.0,0.0,0.0,RENT,TX,1.0,0.0,0.0,0,credit_card,1
6500.0, 36 months,10.78,B,22000.0,33.99,662.0,9.0,39.7,0.0,0.0,1.0,OWN,NV,1.0,0.0,0.0,0,credit_card,0
10000.0, 36 months,14.85,C,42000.0,19.23,697.0,8.0,17.8,0.0,0.0,0.0,MORTGAGE,TX,4.0,0.0,1.0,0,other,0
24000.0, 60 months,11.48,B,200000.0,20.93,677.0,22.0,88.0,1.0,0.0,0.0,MORTGAGE,VA,1.0,0.0,3.0,0,other,0
15300.0, 60 months,22.45,F,45000.0,27.44,687.0,9.0,84.5,1.0,0.0,0.0,OWN,WV,2.0,0.0,0.0,0,debt_consolidation,1
12000.0, 60 months,13.99,C,45000.0,37.81,677.0,12.0,71.6,0.0,0.0,0.0,RENT,CA,2.0,0.0,0.0,0,debt_consolidation,0
20000.0, 60 months,10.78,B,65000.0,24.31,742.0,17.0,44.7,3.0,0.0,0.0,MORTGAGE,NY,10.0,0.0,2.0,0,debt_consolidation,0
15000.0, 36 months,10.78,B,65000.0,24.1,677.0,24.0,8.9,1.0,1.0,0.0,MORTGAGE,NM,2.0,0.0,3.0,0,credit_card,0
14225.0, 60 months,17.97,D,35600.0,24.24,672.0,11.0,75.9,0.0,0.0,0.0,OWN,IL,1.0,0.0,0.0,0,debt_consolidation,1
12000.0, 60 months,9.17,B,69824.0,11.74,752.0,12.0,24.1,0.0,0.0,0.0,RENT,NY,3.0,0.0,0.0,0,debt_consolidation,0
11000.0, 60 months,9.17,B,87000.0,18.88,712.0,22.0,11.6,1.0,0.0,0.0,RENT,MD,10.0,0.0,3.0,0,debt_consolidation,1
18000.0, 36 months,5.32,A,135000.0,8.48,757.0,9.0,24.5,0.0,0.0,0.0,RENT,VA,1.0,0.0,0.0,0,other,0
12000.0, 60 months,11.99,C,98000.0,10.36,682.0,13.0,47.9,0.0,0.0,0.0,RENT,RI,5.0,0.0,0.0,0,debt_consolidation,0
6775.0, 36 months,11.99,C,170000.0,2.49,682.0,8.0,30.0,1.0,1.0,0.0,MORTGAGE,MI,10.0,0.0,1.0,0,small_business,0
33500.0, 60 months,13.99,C,265000.0,25.96,707.0,20.0,54.0,1.0,0.0,1.0,MORTGAGE,GA,5.0,0.0,6.0,0,debt_consolidation,1
12000.0, 36 months,11.99,C,46000.0,13.93,717.0,8.0,25.9,0.0,0.0,0.0,RENT,MA,1.0,0.0,0.0,0,debt_consolidation,0
15000.0, 36 months,17.97,D,69000.0,16.92,667.0,20.0,29.0,0.0,1.0,0.0,RENT,OH,6.0,0.0,0.0,0,debt_consolidation,0
10000.0, 36 months,11.99,C,65000.0,4.69,662.0,16.0,42.7,1.0,0.0,0.0,MORTGAGE,MO,10.0,0.0,5.0,0,credit_card,0
28000.0, 60 months,18.49,D,76000.0,13.66,697.0,12.0,64.3,1.0,0.0,0.0,OWN,AZ,10.0,0.0,0.0,0,credit_card,0
1500.0, 36 months,13.99,C,48000.0,24.33,687.0,6.0,53.0,0.0,0.0,1.0,RENT,AL,10.0,0.0,2.0,0,other,0
11825.0, 36 months,13.44,C,26900.0,28.87,697.0,11.0,65.0,0.0,0.0,0.0,RENT,CA,4.0,0.0,0.0,0,debt_consolidation,0
2000.0, 36 months,13.44,C,33000.0,38.33,692.0,10.0,37.2,1.0,0.0,0.0,OWN,TX,1.0,0.0,4.0,0,debt_consolidation,0
10000.0, 36 months,7.91,A,162000.0,38.86,692.0,27.0,83.0,0.0,0.0,0.0,MORTGAGE,CT,10.0,0.0,3.0,0,credit_card,0
16700.0, 36 months,8.49,B,42000.0,19.66,692.0,11.0,54.0,1.0,0.0,0.0,MORTGAGE,CA,1.0,0.0,5.0,0,debt_consolidation,1
10000.0, 60 months,19.48,E,67900.0,13.01,672.0,12.0,55.6,1.0,0.0,1.0,MORTGAGE,IN,7.0,0.0,4.0,0,debt_consolidation,0
12000.0, 60 months,9.8,B,85000.0,18.03,687.0,17.0,50.3,0.0,2.0,0.0,MORTGAGE,MO,6.0,0.0,4.0,0,debt_consolidation,1
5000.0, 36 months,18.49,D,38000.0,22.96,667.0,8.0,27.8,2.0,0.0,1.0,OWN,MI,10.0,0.0,1.0,0,house,1
5000.0, 36 months,10.78,B,56000.0,15.5,672.0,6.0,49.8,0.0,0.0,0.0,RENT,TX,10.0,0.0,0.0,0,debt_consolidation,0
12000.0, 36 months,7.49,A,75000.0,24.94,772.0,13.0,9.1,1.0,0.0,0.0,RENT,MT,10.0,0.0,3.0,0,car,0
8000.0, 36 months,11.48,B,65000.0,13.0,662.0,6.0,70.4,0.0,0.0,1.0,MORTGAGE,TX,10.0,0.0,2.0,0,vacation,0
14400.0, 60 months,11.99,C,80000.0,9.17,677.0,12.0,49.5,1.0,2.0,0.0,MORTGAGE,CA,10.0,0.0,2.0,0,debt_consolidation,0
35000.0, 60 months,11.99,C,116000.0,11.39,697.0,15.0,38.5,0.0,0.0,0.0,MORTGAGE,WI,2.0,0.0,1.0,0,credit_card,0
10000.0, 60 months,17.27,D,110000.0,16.43,667.0,29.0,62.3,4.0,0.0,0.0,RENT,MD,1.0,0.0,0.0,0,other,0
15000.0, 60 months,13.44,C,60000.0,10.32,677.0,9.0,47.5,0.0,0.0,1.0,MORTGAGE,NJ,10.0,0.0,6.0,0,debt_consolidation,1
20000.0, 60 months,16.59,D,100000.0,12.38,692.0,14.0,93.5,1.0,0.0,0.0,MORTGAGE,CA,10.0,0.0,5.0,0,debt_consolidation,1
30000.0, 60 months,15.77,D,85000.0,25.38,762.0,26.0,31.8,1.0,0.0,0.0,MORTGAGE,OH,10.0,0.0,3.0,0,debt_consolidation,1
25000.0, 36 months,14.85,C,81000.0,16.79,677.0,6.0,78.6,1.0,1.0,0.0,MORTGAGE,CA,8.0,0.0,4.0,0,debt_consolidation,0
25000.0, 36 months,15.77,D,105000.0,10.19,667.0,6.0,0.2,1.0,0.0,1.0,MORTGAGE,GA,7.0,0.0,2.0,0,home_improvement,1
12000.0, 60 months,11.99,C,70000.0,19.0,742.0,39.0,4.9,1.0,0.0,0.0,RENT,TX,10.0,0.0,0.0,0,debt_consolidation,0
12000.0, 36 months,5.32,A,134000.0,6.65,812.0,6.0,13.5,0.0,0.0,0.0,MORTGAGE,NY,9.0,0.0,2.0,0,debt_consolidation,0
15000.0, 36 months,8.49,B,36000.0,28.43,732.0,14.0,35.2,1.0,1.0,0.0,MORTGAGE,OK,10.0,0.0,5.0,0,debt_consolidation,0
20000.0, 36 months,6.49,A,75000.0,21.62,692.0,13.0,49.8,0.0,0.0,1.0,OWN,MO,2.0,0.0,0.0,0,credit_card,0
8400.0, 36 months,9.17,B,62000.0,10.88,752.0,12.0,40.9,1.0,0.0,0.0,MORTGAGE,MI,10.0,0.0,3.0,0,debt_consolidation,0
6000.0, 36 months,9.8,B,24000.0,18.15,667.0,8.0,30.0,0.0,2.0,0.0,RENT,CA,1.0,0.0,0.0,0,debt_consolidation,0
20000.0, 36 months,6.49,A,150000.0,1.14,772.0,4.0,80.8,0.0,0.0,0.0,MORTGAGE,CA,6.0,0.0,2.0,0,credit_card,0
8000.0, 36 months,7.49,A,46000.0,19.7,697.0,12.0,45.3,0.0,0.0,0.0,RENT,CA,3.0,0.0,3.0,0,credit_card,0
19675.0, 60 months,16.59,D,82000.0,17.77,672.0,16.0,69.0,0.0,0.0,1.0,MORTGAGE,OH,3.0,0.0,3.0,0,debt_consolidation,0
15200.0, 36 months,9.8,B,55000.0,16.07,732.0,6.0,60.6,0.0,0.0,0.0,RENT,TX,5.0,0.0,0.0,0,debt_consolidation,0
22000.0, 36 months,7.91,A,90000.0,17.59,712.0,12.0,54.8,0.0,1.0,0.0,RENT,CT,1.0,0.0,2.0,0,debt_consolidation,0
12000.0, 60 months,17.97,D,40000.0,33.48,677.0,11.0,52.9,1.0,0.0,1.0,MORTGAGE,IN,5.0,0.0,3.0,0,home_improvement,0
12000.0, 36 months,6.49,A,50000.0,28.18,752.0,9.0,30.2,0.0,0.0,0.0,RENT,NC,10.0,0.0,0.0,0,debt_consolidation,0
15600.0, 60 months,13.99,C,60000.0,18.76,697.0,13.0,11.5,0.0,1.0,0.0,RENT,VA,1.0,0.0,0.0,0,debt_consolidation,0
10000.0, 36 months,16.59,D,75000.0,21.31,672.0,11.0,85.5,0.0,0.0,0.0,MORTGAGE,LA,3.0,0.0,1.0,0,medical,0
33600.0, 60 months,19.48,E,110000.0,16.32,687.0,17.0,70.6,0.0,0.0,0.0,MORTGAGE,NC,8.0,0.0,5.0,0,debt_consolidation,0
15000.0, 36 months,5.32,A,85000.0,18.48,737.0,15.0,41.5,0.0,0.0,0.0,RENT,NJ,10.0,0.0,0.0,0,credit_card,0
21675.0, 36 months,17.27,D,61000.0,23.23,662.0,10.0,71.7,0.0,0.0,0.0,RENT,CA,10.0,0.0,0.0,0,debt_consolidation,0
